County,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000"
Ocean County,789,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.9 
Sussex County,153,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.1 
Atlantic County,290,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.4 
Burlington County,460,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.3 
Warren County,110,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.8 
Mercer County,319,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.3 
Essex County,589,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.8 
Passaic County,398,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.7 
Monmouth County,581,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.3 
Middlesex County,641,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.8 
Morris County,432,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.5 
Union County,403,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.3 
Bergen County,822,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,151.2 
Hudson County,399,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,147.6 
Somerset County,256,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,146.9 
Hunterdon County,106,New Jersey,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,135.6 
Cumberland County,163,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.0 
Salem County,79,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.7 
Cape May County,145,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.2 
Warren County,127,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.3 
Gloucester County,295,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.4 
Camden County,510,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.0 
Sussex County,143,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.0 
Ocean County,797,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.8 
Atlantic County,283,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.6 
Burlington County,464,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.3 
Mercer County,322,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.0 
Essex County,647,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.2 
Hunterdon County,120,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.9 
Monmouth County,600,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.0 
Union County,449,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.8 
Middlesex County,660,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.1 
Bergen County,856,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.4 
Passaic County,388,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.9 
Morris County,443,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.6 
Somerset County,262,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.5 
Hudson County,412,New Jersey,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.4 
Sierra County,31,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,226.2 
Hidalgo County,7,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.0 
McKinley County,58,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,206.0 
Guadalupe County,7,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.7 
Luna County,34,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5 
Curry County,43,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.6 
De Baca County,3,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.8 
Grant County,44,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.0 
Eddy County,57,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.6 
Socorro County,21,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.5 
Quay County,13,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.2 
Lea County,53,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.1 
Chaves County,63,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.9 
Union County,5,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.8 
Otero County,71,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.1 
Valencia County,80,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.5 
Roosevelt County,15,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.0 
Torrance County,18,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.6 
Bernalillo County,578,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.2 
San Juan County,101,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,160.6 
San Miguel County,31,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,157.9 
Rio Arriba County,38,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,157.3 
Sandoval County,127,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.6 
Colfax County,16,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,154.3 
Dona Ana County,174,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,153.3 
Lincoln County,25,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,141.0 
Cibola County,21,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,139.0 
Taos County,36,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,138.3 
Mora County,5,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,136.9 
Los Alamos County,16,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,132.2 
Santa Fe County,137,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,130.1 
Catron County,7,New Mexico,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,125.8 
Luna County,29,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.6 
Torrance County,17,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.0 
Quay County,12,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.0 
Lea County,50,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 
Otero County,63,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.2 
Eddy County,46,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.2 
Curry County,34,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.5 
Cibola County,21,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.2 
Guadalupe County,4,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.1 
Valencia County,63,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4 
Chaves County,51,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.3 
Bernalillo County,547,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.5 
San Juan County,89,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.1 
Sierra County,16,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.8 
Roosevelt County,13,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,116.3 
San Miguel County,26,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,115.8 
Sandoval County,110,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,112.9 
Colfax County,13,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.5 
McKinley County,43,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.9 
Grant County,29,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.1 
Dona Ana County,140,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.9 
Santa Fe County,134,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,107.9 
Taos County,32,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,105.3 
Lincoln County,19,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,101.8 
Rio Arriba County,31,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,101.4 
Mora County,4,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,101.0 
Los Alamos County,14,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,100.3 
Hidalgo County,3,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,96.4 
Union County,3,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,95.4 
Socorro County,11,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,93.9 
Catron County,3,New Mexico,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,79.1 
Chemung County,117,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.9 
Orleans County,54,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.6 
Hamilton County,10,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,210.8 
Essex County,60,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.9 
Warren County,95,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.7 
Schuyler County,26,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.9 
Jefferson County,105,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.8 
Oswego County,137,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.7 
Greene County,74,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.5 
Niagara County,269,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.4 
Oneida County,289,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.2 
Steuben County,126,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,199.5 
Fulton County,70,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.7 
Washington County,81,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.0 
Livingston County,75,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0 
Erie County,1039,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.8 
Genesee County,72,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.4 
Chautauqua County,163,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.5 
Herkimer County,80,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.0 
Montgomery County,58,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5 
Ontario County,134,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.4 
Rensselaer County,169,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.6 
Allegany County,57,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.9 
Broome County,229,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.8 
Seneca County,42,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.0 
Wayne County,109,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.7 
St. Lawrence County,121,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.6 
Cayuga County,94,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9 
Delaware County,67,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.0 
Wyoming County,45,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.5 
Clinton County,88,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.0 
Saratoga County,246,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.5 
Franklin County,54,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.1 
Albany County,301,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.1 
Sullivan County,90,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.7 
Ulster County,210,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.5 
Monroe County,746,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.2 
Schoharie County,42,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.0 
Madison County,79,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.8 
Schenectady County,158,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.4 
Onondaga County,454,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,176.0 
Cortland County,46,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.5 
Yates County,29,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.0 
Chenango County,59,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.8 
Otsego County,70,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.6 
Richmond County,432,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.0 
Bronx County,1005,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.2 
Columbia County,82,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.1 
Cattaraugus County,87,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.9 
Orange County,312,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,171.8 
Putnam County,99,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,170.0 
Lewis County,29,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.4 
Suffolk County,1385,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.1 
Tioga County,56,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,163.9 
Tompkins County,77,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,162.3 
Dutchess County,282,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,158.0 
Kings County,1745,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,153.4 
Nassau County,1161,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,144.6 
Westchester County,787,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,143.8 
Queens County,1649,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,140.7 
New York County,1181,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,139.7 
Rockland County,233,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,138.5 
Hamilton County,8,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,175.7 
Schuyler County,24,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.0 
Wayne County,110,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.5 
Jefferson County,99,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.7 
Seneca County,39,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.9 
Franklin County,53,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.2 
Orleans County,45,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.0 
Essex County,51,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.7 
Allegany County,52,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.0 
