,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
2191,42,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,183.9,"Stoddard County, MO"
2192,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,232.3,"DeKalb County, MO"
2193,10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.3,"DeKalb County, MO"
2194,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,231.3,"Bates County, MO"
2195,20,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.0,"Bates County, MO"
2196,14,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.5,"Dade County, MO"
2197,9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.7,"Dade County, MO"
2198,49,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,230.0,"Laclede County, MO"
2199,42,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.5,"Laclede County, MO"
2200,14,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.3,"Chariton County, MO"
2201,10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.5,"Chariton County, MO"
2202,14,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,227.3,"Harrison County, MO"
2203,9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.3,"Harrison County, MO"
2204,21,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,225.7,"Livingston County, MO"
2205,21,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.2,"Livingston County, MO"
2206,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.6,"Macon County, MO"
2207,21,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.1,"Macon County, MO"
2208,56,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.1,"Callaway County, MO"
2209,42,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.2,"Callaway County, MO"
2210,35,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.0,"Washington County, MO"
2211,25,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.7,"Washington County, MO"
2212,139,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.8,"Jasper County, MO"
2213,120,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.2,"Jasper County, MO"
2214,14,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,223.6,"Shannon County, MO"
2215,9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.7,"Shannon County, MO"
2216,35,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.5,"Henry County, MO"
2217,27,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.3,"Henry County, MO"
2218,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.4,"Linn County, MO"
2219,16,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.8,"Linn County, MO"
2220,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.9,"Bollinger County, MO"
2221,12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.9,"Bollinger County, MO"
2222,22,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.2,"Hickory County, MO"
2223,15,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.4,"Hickory County, MO"
2224,28,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.3,"Adair County, MO"
2225,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.8,"Adair County, MO"
2226,55,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.6,"Barry County, MO"
2227,37,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.6,"Barry County, MO"
2228,13,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.6,"Caldwell County, MO"
2229,9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.7,"Caldwell County, MO"
2230,77,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.4,"Newton County, MO"
2231,68,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.8,"Newton County, MO"
2232,49,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,217.0,"Scott County, MO"
2233,43,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9,"Scott County, MO"
2234,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,216.4,"St. Clair County, MO"
2235,12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.1,"St. Clair County, MO"
2236,60,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.8,"Lincoln County, MO"
2237,48,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.6,"Lincoln County, MO"
2238,18,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.1,"Oregon County, MO"
2239,12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.9,"Oregon County, MO"
2240,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.0,"Putnam County, MO"
2241,6,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.7,"Putnam County, MO"
2242,248,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.4,"Jefferson County, MO"
2243,217,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.1,"Jefferson County, MO"
2244,103,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.8,"Buchanan County, MO"
2245,93,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.7,"Buchanan County, MO"
2246,40,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.7,"Texas County, MO"
2247,28,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Texas County, MO"
2248,15,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.6,"Ralls County, MO"
2249,11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.0,"Ralls County, MO"
2250,23,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.0,"Andrew County, MO"
2251,18,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.0,"Andrew County, MO"
2252,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.2,"Dent County, MO"
2253,17,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.1,"Dent County, MO"
2254,14,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.6,"Monroe County, MO"
2255,11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Monroe County, MO"
2256,51,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.3,"Johnson County, MO"
2257,34,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.3,"Johnson County, MO"
2258,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.3,"Pike County, MO"
2259,22,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.5,"Pike County, MO"
2260,50,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.8,"Pettis County, MO"
2261,49,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.9,"Pettis County, MO"
2262,17,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.8,"Barton County, MO"
2263,15,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.6,"Barton County, MO"
2264,6,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.4,"Knox County, MO"
2265,4,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.1,"Knox County, MO"
2266,43,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.5,"Webster County, MO"
2267,36,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.3,"Webster County, MO"
2268,28,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.4,"Clinton County, MO"
2269,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.3,"Clinton County, MO"
2270,44,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.4,"Lafayette County, MO"
2271,38,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.0,"Lafayette County, MO"
2272,7,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.7,"Holt County, MO"
2273,7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,178.1,"Holt County, MO"
2274,16,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.3,"Osage County, MO"
2275,12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.3,"Osage County, MO"
2276,692,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.9,"Jackson County, MO"
2277,637,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.5,"Jackson County, MO"
2278,6,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.7,"Scotland County, MO"
2279,7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.1,"Scotland County, MO"
2280,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5,"Perry County, MO"
2281,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Perry County, MO"
2282,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.2,"Atchison County, MO"
2283,5,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.9,"Atchison County, MO"
2284,16,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0,"Montgomery County, MO"
2285,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,204.0,"Montgomery County, MO"
2286,18,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0,"Ozark County, MO"
2287,10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.7,"Ozark County, MO"
2288,117,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.9,"Franklin County, MO"
2289,105,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.6,"Franklin County, MO"
2290,6,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.3,"Schuyler County, MO"
2291,4,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.6,"Schuyler County, MO"
2292,48,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.2,"Lawrence County, MO"
2293,44,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.8,"Lawrence County, MO"
2294,12,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.2,"Lewis County, MO"
2295,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.8,"Lewis County, MO"
2296,48,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.9,"Phelps County, MO"
2297,43,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.8,"Phelps County, MO"
2298,295,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.6,"Greene County, MO"
2299,266,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.6,"Greene County, MO"
2300,83,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.5,"Cape Girardeau County, MO"
2301,79,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.0,"Cape Girardeau County, MO"
2302,31,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.9,"Miller County, MO"
2303,26,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5,"Miller County, MO"
2304,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.0,"Sullivan County, MO"
2305,5,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.3,"Sullivan County, MO"
2306,21,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.8,"Cedar County, MO"
2307,22,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,182.4,"Cedar County, MO"
2308,26,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Vernon County, MO"
2309,23,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.1,"Vernon County, MO"
2310,37,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Polk County, MO"
2311,27,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.3,"Polk County, MO"
2312,23,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.8,"Wright County, MO"
2313,23,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.1,"Wright County, MO"
2314,218,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.6,"Clay County, MO"
2315,199,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.0,"Clay County, MO"
2316,112,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.0,"Cass County, MO"
2317,104,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.4,"Cass County, MO"
2318,24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.1,"Ste. Genevieve County, MO"
2319,18,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.1,"Ste. Genevieve County, MO"
2320,84,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.6,"Christian County, MO"
2321,67,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.2,"Christian County, MO"
2322,79,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.5,"Camden County, MO"
2323,48,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.4,"Camden County, MO"
2324,30,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.8,"Pulaski County, MO"
2325,36,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.4,"Pulaski County, MO"
2326,12,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9,"Maries County, MO"
2327,9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.2,"Maries County, MO"
2328,20,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.2,"Gasconade County, MO"
2329,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.6,"Gasconade County, MO"
2330,22,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.2,"Nodaway County, MO"
2331,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.5,"Nodaway County, MO"
2332,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.9,"Shelby County, MO"
2333,7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.1,"Shelby County, MO"
2334,16,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.7,"Moniteau County, MO"
2335,11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.0,"Moniteau County, MO"
2336,1038,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.6,"St. Louis County, MO"
2337,1073,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"St. Louis County, MO"
2338,26,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.0,"Saline County, MO"
2339,28,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.6,"Saline County, MO"
2340,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.5,"Gentry County, MO"
2341,8,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.6,"Gentry County, MO"
2342,54,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.7,"Stone County, MO"
2343,41,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.2,"Stone County, MO"
2344,127,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.7,"Boone County, MO"
2345,111,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.7,"Boone County, MO"
2346,19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.3,"Cooper County, MO"
2347,18,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8,"Cooper County, MO"
2348,13,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.2,"Grundy County, MO"
2349,10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.0,"Grundy County, MO"
2350,11,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.7,"Daviess County, MO"
2351,10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.2,"Daviess County, MO"
2352,21,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.2,"Douglas County, MO"
2353,16,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.6,"Douglas County, MO"
