Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
22,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.2,"Hickory County, MO"
15,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.4,"Hickory County, MO"
28,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.3,"Adair County, MO"
24,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,164.8,"Adair County, MO"
55,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,219.6,"Barry County, MO"
37,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.6,"Barry County, MO"
13,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.6,"Caldwell County, MO"
9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.7,"Caldwell County, MO"
77,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.4,"Newton County, MO"
68,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.8,"Newton County, MO"
49,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,217.0,"Scott County, MO"
43,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9,"Scott County, MO"
19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,216.4,"St. Clair County, MO"
12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,123.1,"St. Clair County, MO"
60,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.8,"Lincoln County, MO"
48,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.6,"Lincoln County, MO"
18,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.1,"Oregon County, MO"
12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.9,"Oregon County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,214.0,"Putnam County, MO"
6,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.7,"Putnam County, MO"
248,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,212.4,"Jefferson County, MO"
217,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.1,"Jefferson County, MO"
103,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.8,"Buchanan County, MO"
93,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.7,"Buchanan County, MO"
40,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.7,"Texas County, MO"
28,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Texas County, MO"
15,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.6,"Ralls County, MO"
11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.0,"Ralls County, MO"
23,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.0,"Andrew County, MO"
18,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.0,"Andrew County, MO"
24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,208.2,"Dent County, MO"
17,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.1,"Dent County, MO"
14,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.6,"Monroe County, MO"
11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,143.0,"Monroe County, MO"
51,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.3,"Johnson County, MO"
34,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.3,"Johnson County, MO"
24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.3,"Pike County, MO"
22,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.5,"Pike County, MO"
50,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.8,"Pettis County, MO"
49,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.9,"Pettis County, MO"
17,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.8,"Barton County, MO"
15,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.6,"Barton County, MO"
6,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,204.4,"Knox County, MO"
4,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.1,"Knox County, MO"
43,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,203.5,"Webster County, MO"
36,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.3,"Webster County, MO"
28,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.4,"Clinton County, MO"
24,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.3,"Clinton County, MO"
44,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,202.4,"Lafayette County, MO"
38,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.0,"Lafayette County, MO"
7,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,201.7,"Holt County, MO"
7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,178.1,"Holt County, MO"
16,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,200.3,"Osage County, MO"
12,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.3,"Osage County, MO"
692,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.9,"Jackson County, MO"
637,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.5,"Jackson County, MO"
6,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.7,"Scotland County, MO"
7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,171.1,"Scotland County, MO"
24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,198.5,"Perry County, MO"
19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Perry County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.2,"Atchison County, MO"
5,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,122.9,"Atchison County, MO"
16,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0,"Montgomery County, MO"
19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,204.0,"Montgomery County, MO"
18,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0,"Ozark County, MO"
10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.7,"Ozark County, MO"
117,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.9,"Franklin County, MO"
105,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.6,"Franklin County, MO"
6,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.3,"Schuyler County, MO"
4,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,111.6,"Schuyler County, MO"
48,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,195.2,"Lawrence County, MO"
44,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.8,"Lawrence County, MO"
12,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.2,"Lewis County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.8,"Lewis County, MO"
48,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.9,"Phelps County, MO"
43,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.8,"Phelps County, MO"
295,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.6,"Greene County, MO"
266,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.6,"Greene County, MO"
83,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,193.5,"Cape Girardeau County, MO"
79,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.0,"Cape Girardeau County, MO"
31,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.9,"Miller County, MO"
26,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,135.5,"Miller County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,192.0,"Sullivan County, MO"
5,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,108.3,"Sullivan County, MO"
21,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.8,"Cedar County, MO"
22,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,182.4,"Cedar County, MO"
26,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Vernon County, MO"
23,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.1,"Vernon County, MO"
37,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.5,"Polk County, MO"
27,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.3,"Polk County, MO"
23,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.8,"Wright County, MO"
23,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.1,"Wright County, MO"
218,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.6,"Clay County, MO"
199,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.0,"Clay County, MO"
112,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,190.0,"Cass County, MO"
104,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.4,"Cass County, MO"
24,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,188.1,"Ste. Genevieve County, MO"
18,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.1,"Ste. Genevieve County, MO"
84,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.6,"Christian County, MO"
67,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.2,"Christian County, MO"
79,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,187.5,"Camden County, MO"
48,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.4,"Camden County, MO"
30,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.8,"Pulaski County, MO"
36,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.4,"Pulaski County, MO"
12,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9,"Maries County, MO"
9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.2,"Maries County, MO"
20,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.2,"Gasconade County, MO"
19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,147.6,"Gasconade County, MO"
22,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.2,"Nodaway County, MO"
19,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.5,"Nodaway County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,183.9,"Shelby County, MO"
7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.1,"Shelby County, MO"
16,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.7,"Moniteau County, MO"
11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.0,"Moniteau County, MO"
1038,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.6,"St. Louis County, MO"
1073,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.5,"St. Louis County, MO"
26,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.0,"Saline County, MO"
28,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.6,"Saline County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,181.5,"Gentry County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,158.6,"Gentry County, MO"
54,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.7,"Stone County, MO"
41,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.2,"Stone County, MO"
127,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.7,"Boone County, MO"
111,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.7,"Boone County, MO"
19,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.3,"Cooper County, MO"
18,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,144.8,"Cooper County, MO"
13,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,178.2,"Grundy County, MO"
10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.0,"Grundy County, MO"
11,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.7,"Daviess County, MO"
10,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.2,"Daviess County, MO"
21,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,177.2,"Douglas County, MO"
16,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.6,"Douglas County, MO"
74,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.7,"Cole County, MO"
65,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.4,"Cole County, MO"
11,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,174.1,"Howard County, MO"
7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,93.5,"Howard County, MO"
350,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,173.8,"St. Charles County, MO"
321,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,127.2,"St. Charles County, MO"
85,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,172.6,"Platte County, MO"
70,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.5,"Platte County, MO"
65,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,169.9,"Taney County, MO"
58,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.9,"Taney County, MO"
36,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,165.6,"Warren County, MO"
34,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.7,"Warren County, MO"
9,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,164.5,"Reynolds County, MO"
9,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,162.4,"Reynolds County, MO"
8,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,156.8,"Clark County, MO"
7,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.1,"Clark County, MO"
9,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,152.5,"Carroll County, MO"
11,Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0,"Carroll County, MO"
4,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,339.6,"Prairie County, MT"
21,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,261.7,"Custer County, MT"
13,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,140.7,"Custer County, MT"
10,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,242.1,"Roosevelt County, MT"
8,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,153.4,"Roosevelt County, MT"
4,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,239.1,"Wheatland County, MT"
8,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.0,"Toole County, MT"
4,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.8,"Toole County, MT"
20,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,234.3,"Hill County, MT"
15,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.6,"Hill County, MT"
14,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,232.6,"Glacier County, MT"
10,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.7,"Glacier County, MT"
14,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,205.8,"Deer Lodge County, MT"
13,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,169.1,"Deer Lodge County, MT"
36,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,196.0,"Lincoln County, MT"
24,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.9,"Lincoln County, MT"
9,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,194.1,"Broadwater County, MT"
6,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.6,"Broadwater County, MT"
