Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",County_State
3317,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,401.1 ,"Bronx County, NY"
906,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,501.5 ,"Dutchess County, NY"
874,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.5 ,"Dutchess County, NY"
587,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.8 ,"Ulster County, NY"
565,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,443.4 ,"Ulster County, NY"
114,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,495.2 ,"Schoharie County, NY"
99,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.1 ,"Schoharie County, NY"
5759,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,487.8 ,"Kings County, NY"
6324,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,414.4 ,"Kings County, NY"
4126,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,486.1 ,"New York County, NY"
4515,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,430.1 ,"New York County, NY"
141,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,482.0 ,"Essex County, NY"
127,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,424.8 ,"Essex County, NY"
168,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,473.8 ,"Delaware County, NY"
166,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,478.5 ,"Delaware County, NY"
237,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,466.2 ,"Sullivan County, NY"
223,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.6 ,"Sullivan County, NY"
5456,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,453.5 ,"Queens County, NY"
5887,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,404.7 ,"Queens County, NY"
222,New York,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,451.2 ,"Tompkins County, NY"
234,New York,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,416.8 ,"Tompkins County, NY"
56,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,623.8 ,"Swain County, NC"
47,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,468.3 ,"Swain County, NC"
218,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,606.7 ,"Granville County, NC"
182,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,468.6 ,"Granville County, NC"
379,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,590.7 ,"Onslow County, NC"
390,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,517.9 ,"Onslow County, NC"
356,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,583.6 ,"Craven County, NC"
298,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,437.7 ,"Craven County, NC"
65,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,583.5 ,"Pamlico County, NC"
46,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.8 ,"Pamlico County, NC"
174,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,574.8 ,"McDowell County, NC"
146,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,452.2 ,"McDowell County, NC"
257,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.7 ,"Haywood County, NC"
238,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,471.0 ,"Haywood County, NC"
492,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,568.2 ,"Randolph County, NC"
442,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,462.5 ,"Randolph County, NC"
189,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,565.2 ,"Lee County, NC"
163,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.8 ,"Lee County, NC"
68,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.8 ,"Greene County, NC"
50,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,381.7 ,"Greene County, NC"
216,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.1 ,"Stanly County, NC"
183,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,434.4 ,"Stanly County, NC"
470,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.0 ,"Rowan County, NC"
432,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,459.9 ,"Rowan County, NC"
92,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,564.0 ,"Caswell County, NC"
77,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.7 ,"Caswell County, NC"
342,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,562.3 ,"Rockingham County, NC"
317,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,460.8 ,"Rockingham County, NC"
199,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,560.0 ,"Lenoir County, NC"
197,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,463.7 ,"Lenoir County, NC"
262,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,556.2 ,"Surry County, NC"
255,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,469.5 ,"Surry County, NC"
327,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,555.6 ,"Burke County, NC"
271,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,408.5 ,"Burke County, NC"
209,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,554.6 ,"Franklin County, NC"
192,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,436.8 ,"Franklin County, NC"
326,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,553.2 ,"Cleveland County, NC"
317,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,469.2 ,"Cleveland County, NC"
183,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,551.3 ,"Halifax County, NC"
172,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.1 ,"Halifax County, NC"
367,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,550.1 ,"Wayne County, NC"
351,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.0 ,"Wayne County, NC"
278,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,548.7 ,"Lincoln County, NC"
243,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.5 ,"Lincoln County, NC"
643,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,544.9 ,"Gaston County, NC"
641,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.7 ,"Gaston County, NC"
319,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,543.5 ,"Harnett County, NC"
302,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.0 ,"Harnett County, NC"
1441,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,542.0 ,"Guilford County, NC"
1445,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,444.8 ,"Guilford County, NC"
500,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,540.8 ,"Johnston County, NC"
497,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,448.3 ,"Johnston County, NC"
247,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,540.5 ,"Rutherford County, NC"
207,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,413.2 ,"Rutherford County, NC"
85,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,539.9 ,"Anson County, NC"
69,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,418.1 ,"Anson County, NC"
15,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,539.7 ,"Tyrrell County, NC"
14,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,542.0 ,"Tyrrell County, NC"
480,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,535.5 ,"Alamance County, NC"
509,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,470.8 ,"Alamance County, NC"
169,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,533.6 ,"Stokes County, NC"
156,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.8 ,"Stokes County, NC"
515,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,533.6 ,"Cabarrus County, NC"
517,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,446.7 ,"Cabarrus County, NC"
538,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,532.0 ,"Davidson County, NC"
524,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,466.3 ,"Davidson County, NC"
81,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.5 ,"Warren County, NC"
66,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.3 ,"Warren County, NC"
74,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.5 ,"Yancey County, NC"
63,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.6 ,"Yancey County, NC"
503,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,531.1 ,"Catawba County, NC"
442,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,420.9 ,"Catawba County, NC"
509,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,528.5 ,"Iredell County, NC"
477,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,439.2 ,"Iredell County, NC"
68,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,527.3 ,"Avery County, NC"
55,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,449.9 ,"Avery County, NC"
168,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,524.6 ,"Edgecombe County, NC"
161,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.7 ,"Edgecombe County, NC"
86,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,523.0 ,"Martin County, NC"
85,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.4 ,"Martin County, NC"
193,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.9 ,"Pender County, NC"
160,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,407.8 ,"Pender County, NC"
370,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,522.4 ,"Moore County, NC"
340,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,445.2 ,"Moore County, NC"
194,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.9 ,"Sampson County, NC"
180,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.3 ,"Sampson County, NC"
138,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.6 ,"Richmond County, NC"
125,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.7 ,"Richmond County, NC"
151,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,521.5 ,"Davie County, NC"
149,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,485.7 ,"Davie County, NC"
152,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,519.4 ,"Macon County, NC"
133,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,432.6 ,"Macon County, NC"
132,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,518.6 ,"Vance County, NC"
139,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.8 ,"Vance County, NC"
816,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,518.1 ,"Buncombe County, NC"
816,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,441.0 ,"Buncombe County, NC"
2317,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.6 ,"Wake County, NC"
2364,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,429.9 ,"Wake County, NC"
37,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.6 ,"Jones County, NC"
33,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,435.7 ,"Jones County, NC"
133,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,517.6 ,"Dare County, NC"
109,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,405.4 ,"Dare County, NC"
563,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,516.7 ,"Union County, NC"
522,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,419.7 ,"Union County, NC"
275,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,516.6 ,"Caldwell County, NC"
274,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,466.0 ,"Caldwell County, NC"
69,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,516.1 ,"Bertie County, NC"
63,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,409.0 ,"Bertie County, NC"
1010,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,515.3 ,"Forsyth County, NC"
1075,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,447.6 ,"Forsyth County, NC"
588,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,514.3 ,"Brunswick County, NC"
494,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,439.4 ,"Brunswick County, NC"
45,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,512.3 ,"Washington County, NC"
42,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,398.7 ,"Washington County, NC"
129,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,511.9 ,"Alexander County, NC"
116,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,453.1 ,"Alexander County, NC"
115,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,510.1 ,"Pasquotank County, NC"
113,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,443.6 ,"Pasquotank County, NC"
702,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,508.8 ,"Cumberland County, NC"
722,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,421.2 ,"Cumberland County, NC"
348,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,506.6 ,"Robeson County, NC"
301,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,375.4 ,"Robeson County, NC"
260,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.6 ,"Chatham County, NC"
255,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,451.3 ,"Chatham County, NC"
104,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.2 ,"Hoke County, NC"
106,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,426.1 ,"Hoke County, NC"
123,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,505.2 ,"Cherokee County, NC"
114,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,462.6 ,"Cherokee County, NC"
180,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,504.9 ,"Columbus County, NC"
160,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,392.2 ,"Columbus County, NC"
2198,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,504.7 ,"Mecklenburg County, NC"
2270,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,411.6 ,"Mecklenburg County, NC"
629,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,503.3 ,"New Hanover County, NC"
642,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,440.0 ,"New Hanover County, NC"
128,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,502.1 ,"Person County, NC"
135,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,487.8 ,"Person County, NC"
105,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,500.6 ,"Ashe County, NC"
86,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,400.5 ,"Ashe County, NC"
266,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,499.2 ,"Carteret County, NC"
256,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,461.1 ,"Carteret County, NC"
104,North Carolina,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,498.0 ,"Scotland County, NC"
106,North Carolina,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,442.9 ,"Scotland County, NC"
