average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
222,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,438.0 ,"Otero County, NM",53.5,64768,65647,66121,66659,67490
9,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,382.8 ,"Otero County, NM",53.5,64768,65647,66121,66659,67490
11,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,289.2 ,"Otero County, NM",53.5,64768,65647,66121,66659,67490
4,New Mexico,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,298.6 ,"Otero County, NM",53.5,64768,65647,66121,66659,67490
70,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,335.3 ,"Otero County, NM",53.5,64768,65647,66121,66659,67490
91,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,405.3 ,"Los Alamos County, NM",,17817,18209,18742,18988,19369
9,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,298.4 ,"Los Alamos County, NM",,17817,18209,18742,18988,19369
83,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,422.5 ,"Los Alamos County, NM",,17817,18209,18742,18988,19369
9,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,310.3 ,"Los Alamos County, NM",,17817,18209,18742,18988,19369
351,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,404.3 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
161,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,372.6 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
190,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,439.5 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
6,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,455.1 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
10,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,270.3 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
4,New Mexico,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,444.7 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
165,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,365.4 ,"Valencia County, NM",61.0,75661,75599,75884,76305,76688
2774,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,386.3 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
1042,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,367.0 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
1732,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,398.8 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
79,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,351.4 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
95,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,311.6 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
66,New Mexico,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,310.9 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
1074,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,362.2 ,"Bernalillo County, NM",59.0,676248,677683,678203,678034,679121
74,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,381.4 ,"Cibola County, NM",51.0,27044,27049,26921,26766,26675
30,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,311.1 ,"Cibola County, NM",51.0,27044,27049,26921,26766,26675
44,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,445.7 ,"Cibola County, NM",51.0,27044,27049,26921,26766,26675
36,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,310.6 ,"Cibola County, NM",51.0,27044,27049,26921,26766,26675
34,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,323.2 ,"Cibola County, NM",51.0,27044,27049,26921,26766,26675
226,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,367.0 ,"Eddy County, NM",54.0,57715,57650,57108,57729,58460
74,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,336.4 ,"Eddy County, NM",54.0,57715,57650,57108,57729,58460
151,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,386.4 ,"Eddy County, NM",54.0,57715,57650,57108,57729,58460
3,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,321.0 ,"Eddy County, NM",54.0,57715,57650,57108,57729,58460
80,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,345.2 ,"Eddy County, NM",54.0,57715,57650,57108,57729,58460
332,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,361.4 ,"San Juan County, NM",48.0,128246,127954,126917,125499,123958
62,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,354.7 ,"San Juan County, NM",48.0,128246,127954,126917,125499,123958
270,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,363.1 ,"San Juan County, NM",48.0,128246,127954,126917,125499,123958
118,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,268.2 ,"San Juan County, NM",48.0,128246,127954,126917,125499,123958
64,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,335.7 ,"San Juan County, NM",48.0,128246,127954,126917,125499,123958
66,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,355.1 ,"Roosevelt County, NM",59.0,19137,19145,18900,18759,18500
19,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,361.0 ,"Roosevelt County, NM",59.0,19137,19145,18900,18759,18500
46,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,339.3 ,"Roosevelt County, NM",59.0,19137,19145,18900,18759,18500
21,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,368.6 ,"Roosevelt County, NM",59.0,19137,19145,18900,18759,18500
152,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,349.8 ,"Curry County, NM",61.0,50290,50283,49794,49338,48954
40,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,299.6 ,"Curry County, NM",61.0,50290,50283,49794,49338,48954
112,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,368.5 ,"Curry County, NM",61.0,50290,50283,49794,49338,48954
11,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,418.6 ,"Curry County, NM",61.0,50290,50283,49794,49338,48954
43,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,299.8 ,"Curry County, NM",61.0,50290,50283,49794,49338,48954
129,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,349.3 ,"San Miguel County, NM",59.0,28215,28005,27715,27480,27277
90,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,337.1 ,"San Miguel County, NM",59.0,28215,28005,27715,27480,27277
39,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,401.7 ,"San Miguel County, NM",59.0,28215,28005,27715,27480,27277
93,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,332.5 ,"San Miguel County, NM",59.0,28215,28005,27715,27480,27277
208,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,347.9 ,"Lea County, NM",57.0,71476,70249,69046,69543,71070
71,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,285.9 ,"Lea County, NM",57.0,71476,70249,69046,69543,71070
137,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,387.8 ,"Lea County, NM",57.0,71476,70249,69046,69543,71070
6,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,222.7 ,"Lea County, NM",57.0,71476,70249,69046,69543,71070
78,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,304.3 ,"Lea County, NM",57.0,71476,70249,69046,69543,71070
248,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,347.4 ,"Chaves County, NM",61.0,65825,65646,65080,64554,64615
86,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,302.9 ,"Chaves County, NM",61.0,65825,65646,65080,64554,64615
162,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,374.8 ,"Chaves County, NM",61.0,65825,65646,65080,64554,64615
4,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,315.9 ,"Chaves County, NM",61.0,65825,65646,65080,64554,64615
88,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,295.9 ,"Chaves County, NM",61.0,65825,65646,65080,64554,64615
65,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,345.4 ,"McKinley County, NM",37.0,73462,73028,72423,71911,71367
27,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,371.7 ,"McKinley County, NM",37.0,73462,73028,72423,71911,71367
39,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,324.9 ,"McKinley County, NM",37.0,73462,73028,72423,71911,71367
146,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,290.2 ,"McKinley County, NM",37.0,73462,73028,72423,71911,71367
33,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,358.8 ,"McKinley County, NM",37.0,73462,73028,72423,71911,71367
19,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,344.1 ,"Union County, NM",42.0,4163,4154,4180,4108,4059
4,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,261.1 ,"Union County, NM",42.0,4163,4154,4180,4108,4059
14,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,399.0 ,"Union County, NM",42.0,4163,4154,4180,4108,4059
4,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,244.0 ,"Union County, NM",42.0,4163,4154,4180,4108,4059
697,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,329.0 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
228,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,297.4 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
469,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,356.3 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
4,New Mexico,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,169.9 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
17,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,309.3 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
7,New Mexico,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,198.9 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
236,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,295.6 ,"Santa Fe County, NM",38.66666667,148098,148758,149491,149761,150358
158,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,328.2 ,"Taos County, NM",59.33333333,32797,32922,32790,32699,32723
74,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,309.7 ,"Taos County, NM",59.33333333,32797,32922,32790,32699,32723
84,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,358.7 ,"Taos County, NM",59.33333333,32797,32922,32790,32699,32723
10,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,335.6 ,"Taos County, NM",59.33333333,32797,32922,32790,32699,32723
77,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,311.8 ,"Taos County, NM",59.33333333,32797,32922,32790,32699,32723
112,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,322.8 ,"Lincoln County, NM",57.0,19352,19397,19468,19518,19572
21,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,319.0 ,"Lincoln County, NM",57.0,19352,19397,19468,19518,19572
91,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,331.6 ,"Lincoln County, NM",57.0,19352,19397,19468,19518,19572
22,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,318.6 ,"Lincoln County, NM",57.0,19352,19397,19468,19518,19572
139,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,315.8 ,"Grant County, NM",57.0,28364,28040,27642,27303,26998
47,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,279.2 ,"Grant County, NM",57.0,28364,28040,27642,27303,26998
92,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,349.0 ,"Grant County, NM",57.0,28364,28040,27642,27303,26998
48,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,275.3 ,"Grant County, NM",57.0,28364,28040,27642,27303,26998
19,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,315.1 ,"Hidalgo County, NM",52.0,4436,4324,4298,4231,4198
7,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,254.8 ,"Hidalgo County, NM",52.0,4436,4324,4298,4231,4198
12,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,371.4 ,"Hidalgo County, NM",52.0,4436,4324,4298,4231,4198
8,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,261.4 ,"Hidalgo County, NM",52.0,4436,4324,4298,4231,4198
20,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,309.8 ,"Mora County, NM",47.0,4609,4533,4530,4487,4521
14,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,296.9 ,"Mora County, NM",47.0,4609,4533,4530,4487,4521
6,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,352.1 ,"Mora County, NM",47.0,4609,4533,4530,4487,4521
15,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,299.2 ,"Mora County, NM",47.0,4609,4533,4530,4487,4521
61,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,302.8 ,"Colfax County, NM",54.0,12429,12250,12151,12071,11941
23,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,305.4 ,"Colfax County, NM",54.0,12429,12250,12151,12071,11941
38,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,295.7 ,"Colfax County, NM",54.0,12429,12250,12151,12071,11941
24,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,306.6 ,"Colfax County, NM",54.0,12429,12250,12151,12071,11941
133,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,301.8 ,"Rio Arriba County, NM",61.0,39370,39245,39235,39023,38921
97,New Mexico,All Cancer Sites,  White Hispanic,All Sexes,All Ages,297.6 ,"Rio Arriba County, NM",61.0,39370,39245,39235,39023,38921
36,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,311.0 ,"Rio Arriba County, NM",61.0,39370,39245,39235,39023,38921
17,New Mexico,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,236.7 ,"Rio Arriba County, NM",61.0,39370,39245,39235,39023,38921
105,New Mexico,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,304.5 ,"Rio Arriba County, NM",61.0,39370,39245,39235,39023,38921
21,New Mexico,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,241.4 ,"Catron County, NM",44.0,3476,3518,3553,3554,3527
18,New Mexico,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,256.9 ,"Catron County, NM",44.0,3476,3518,3553,3554,3527
631,New York,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,571.2 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
10,New York,All Cancer Sites,  White Hispanic,All Sexes,All Ages,783.7 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
622,New York,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,572.8 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
12,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,436.9 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
5,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,349.2 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
10,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,678.6 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
279,New York,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,553.4 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
276,New York,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,553.7 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
4,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,353.0 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
3,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,590.5 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
1482,New York,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,552.8 ,"Niagara County, NY",56.0,212358,211554,210848,210060,209281
15,New York,All Cancer Sites,  White Hispanic,All Sexes,All Ages,478.2 ,"Niagara County, NY",56.0,212358,211554,210848,210060,209281
1468,New York,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,554.3 ,"Niagara County, NY",56.0,212358,211554,210848,210060,209281
81,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,544.2 ,"Niagara County, NY",56.0,212358,211554,210848,210060,209281
6,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,279.4 ,"Niagara County, NY",56.0,212358,211554,210848,210060,209281
16,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,448.5 ,"Niagara County, NY",56.0,212358,211554,210848,210060,209281
279,New York,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,550.0 ,"Orleans County, NY",60.0,41481,41247,40786,40655,40352
277,New York,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,555.3 ,"Orleans County, NY",60.0,41481,41247,40786,40655,40352
11,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,455.1 ,"Orleans County, NY",60.0,41481,41247,40786,40655,40352
2563,New York,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,548.9 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
273,New York,All Cancer Sites,  White Hispanic,All Sexes,All Ages,505.1 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
2290,New York,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,555.3 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
242,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,484.6 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
168,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,334.8 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
