Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Incidence Rate cases per 100,000",County_State
623,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,490.8 ,"Jasper County, MO"
10,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,526.4 ,"Jasper County, MO"
4,Missouri,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,201.6 ,"Jasper County, MO"
5,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,315.4 ,"Jasper County, MO"
14,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,375.3 ,"Jasper County, MO"
99,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.3 ,"Cooper County, MO"
98,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,479.6 ,"Cooper County, MO"
3,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,325.7 ,"Cooper County, MO"
111,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.2 ,"Dallas County, MO"
111,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.0 ,"Dallas County, MO"
1221,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,477.0 ,"Jefferson County, MO"
4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,168.4 ,"Jefferson County, MO"
1217,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,480.1 ,"Jefferson County, MO"
10,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,551.5 ,"Jefferson County, MO"
4,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,211.7 ,"Jefferson County, MO"
6,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,202.9 ,"Jefferson County, MO"
144,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,475.2 ,"Audrain County, MO"
144,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,478.4 ,"Audrain County, MO"
9,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,515.5 ,"Audrain County, MO"
470,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,474.5 ,"Buchanan County, MO"
9,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,273.8 ,"Buchanan County, MO"
462,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,481.1 ,"Buchanan County, MO"
16,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,386.1 ,"Buchanan County, MO"
10,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,264.6 ,"Buchanan County, MO"
171,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,472.3 ,"Benton County, MO"
171,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.1 ,"Benton County, MO"
235,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,471.7 ,"Pettis County, MO"
4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,294.0 ,"Pettis County, MO"
231,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,478.5 ,"Pettis County, MO"
6,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,444.0 ,"Pettis County, MO"
7,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,393.7 ,"Pettis County, MO"
4750,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,470.9 ,"St. Louis County, MO"
25,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,161.4 ,"St. Louis County, MO"
4724,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,476.8 ,"St. Louis County, MO"
1163,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,481.3 ,"St. Louis County, MO"
6,Missouri,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,263.5 ,"St. Louis County, MO"
97,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,262.3 ,"St. Louis County, MO"
41,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,231.5 ,"St. Louis County, MO"
81,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,470.8 ,"Osage County, MO"
81,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,473.4 ,"Osage County, MO"
14,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,469.8 ,"Worth County, MO"
14,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.8 ,"Worth County, MO"
58,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.6 ,"Harrison County, MO"
58,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,472.3 ,"Harrison County, MO"
172,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,467.5 ,"Dunklin County, MO"
170,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,473.4 ,"Dunklin County, MO"
12,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,471.7 ,"Dunklin County, MO"
4,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,320.6 ,"Dunklin County, MO"
113,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,465.3 ,"Wright County, MO"
113,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,467.1 ,"Wright County, MO"
1137,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,464.1 ,"Clay County, MO"
32,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,381.6 ,"Clay County, MO"
1105,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,468.3 ,"Clay County, MO"
39,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,401.9 ,"Clay County, MO"
4,Missouri,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,259.0 ,"Clay County, MO"
20,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,422.9 ,"Clay County, MO"
36,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,390.3 ,"Clay County, MO"
102,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.8 ,"Pike County, MO"
101,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,465.7 ,"Pike County, MO"
6,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,452.6 ,"Pike County, MO"
25,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,463.2 ,"Mercer County, MO"
24,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.3 ,"Mercer County, MO"
99,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,462.7 ,"Macon County, MO"
98,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,462.1 ,"Macon County, MO"
1947,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,462.2 ,"St. Charles County, MO"
10,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,174.6 ,"St. Charles County, MO"
1937,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,467.2 ,"St. Charles County, MO"
69,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,446.8 ,"St. Charles County, MO"
17,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,219.6 ,"St. Charles County, MO"
13,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,209.1 ,"St. Charles County, MO"
63,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,461.6 ,"Grundy County, MO"
63,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,466.2 ,"Grundy County, MO"
96,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,460.9 ,"New Madrid County, MO"
96,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.8 ,"New Madrid County, MO"
17,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,569.4 ,"New Madrid County, MO"
88,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,460.5 ,"Ripley County, MO"
88,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.3 ,"Ripley County, MO"
197,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,459.8 ,"Lafayette County, MO"
196,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,463.2 ,"Lafayette County, MO"
6,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,610.9 ,"Lafayette County, MO"
247,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.7 ,"Butler County, MO"
246,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,461.2 ,"Butler County, MO"
11,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,472.0 ,"Butler County, MO"
59,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,458.5 ,"Monroe County, MO"
58,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,458.9 ,"Monroe County, MO"
141,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,457.7 ,"Washington County, MO"
141,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.8 ,"Washington County, MO"
149,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,457.5 ,"Miller County, MO"
148,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,460.0 ,"Miller County, MO"
227,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,455.5 ,"Phelps County, MO"
226,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,459.2 ,"Phelps County, MO"
4,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,482.4 ,"Phelps County, MO"
113,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,455.0 ,"Perry County, MO"
113,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.6 ,"Perry County, MO"
94,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,453.9 ,"Wayne County, MO"
94,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,458.0 ,"Wayne County, MO"
222,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,453.8 ,"Johnson County, MO"
220,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,457.0 ,"Johnson County, MO"
6,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,379.2 ,"Johnson County, MO"
399,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,452.8 ,"Cape Girardeau County, MO"
398,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.4 ,"Cape Girardeau County, MO"
20,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,460.9 ,"Cape Girardeau County, MO"
129,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.3 ,"Randolph County, MO"
129,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,455.3 ,"Randolph County, MO"
5,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,337.6 ,"Randolph County, MO"
233,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.0 ,"Callaway County, MO"
231,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,451.3 ,"Callaway County, MO"
10,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,564.9 ,"Callaway County, MO"
201,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,451.0 ,"Laclede County, MO"
201,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,454.6 ,"Laclede County, MO"
66,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,450.6 ,"Ralls County, MO"
66,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,453.4 ,"Ralls County, MO"
134,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.4 ,"Ray County, MO"
133,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,451.2 ,"Ray County, MO"
100,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,449.3 ,"Gasconade County, MO"
100,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,452.4 ,"Gasconade County, MO"
53,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,448.2 ,"Chariton County, MO"
53,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.2 ,"Chariton County, MO"
379,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,447.5 ,"Cole County, MO"
377,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,450.4 ,"Cole County, MO"
29,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,542.9 ,"Cole County, MO"
191,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,446.7 ,"Warren County, MO"
191,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,452.2 ,"Warren County, MO"
4,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,502.9 ,"Warren County, MO"
113,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,443.6 ,"McDonald County, MO"
3,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,413.7 ,"McDonald County, MO"
110,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,449.0 ,"McDonald County, MO"
3,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,393.2 ,"McDonald County, MO"
37,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,443.1 ,"Carter County, MO"
37,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.1 ,"Carter County, MO"
2664,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.6 ,"Jackson County, MO"
105,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,314.4 ,"Jackson County, MO"
2558,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.9 ,"Jackson County, MO"
792,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,472.2 ,"Jackson County, MO"
8,Missouri,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,165.7 ,"Jackson County, MO"
45,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,335.5 ,"Jackson County, MO"
130,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,348.5 ,"Jackson County, MO"
192,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,441.1 ,"Webster County, MO"
192,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,445.1 ,"Webster County, MO"
54,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.6 ,"Lewis County, MO"
54,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,444.1 ,"Lewis County, MO"
108,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.2 ,"Ste. Genevieve County, MO"
108,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,442.6 ,"Ste. Genevieve County, MO"
77,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,440.2 ,"Linn County, MO"
77,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,442.1 ,"Linn County, MO"
531,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,439.3 ,"Cass County, MO"
529,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,445.6 ,"Cass County, MO"
13,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,364.7 ,"Cass County, MO"
3,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,342.7 ,"Cass County, MO"
5,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,148.9 ,"Cass County, MO"
101,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,438.3 ,"Andrew County, MO"
100,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,442.3 ,"Andrew County, MO"
213,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.7 ,"Lawrence County, MO"
4,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,273.2 ,"Lawrence County, MO"
209,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,438.5 ,"Lawrence County, MO"
5,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,300.5 ,"Lawrence County, MO"
451,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.5 ,"Platte County, MO"
6,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,189.2 ,"Platte County, MO"
445,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,443.8 ,"Platte County, MO"
21,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,461.6 ,"Platte County, MO"
8,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,308.3 ,"Platte County, MO"
8,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,210.9 ,"Platte County, MO"
71,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,436.0 ,"Barton County, MO"
71,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,440.0 ,"Barton County, MO"
123,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,435.1 ,"Saline County, MO"
121,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,448.0 ,"Saline County, MO"
6,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,447.2 ,"Saline County, MO"
3,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,326.4 ,"Saline County, MO"
84,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,431.0 ,"Livingston County, MO"
84,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.0 ,"Livingston County, MO"
49,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,430.6 ,"Daviess County, MO"
49,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,434.1 ,"Daviess County, MO"
108,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,429.1 ,"Adair County, MO"
108,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,432.9 ,"Adair County, MO"
624,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,427.6 ,"Boone County, MO"
6,Missouri,All Cancer Sites,  White Hispanic,All Sexes,All Ages,196.7 ,"Boone County, MO"
619,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,431.3 ,"Boone County, MO"
62,Missouri,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,516.2 ,"Boone County, MO"
10,Missouri,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,217.2 ,"Boone County, MO"
7,Missouri,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,232.5 ,"Boone County, MO"
61,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,426.2 ,"DeKalb County, MO"
61,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,430.9 ,"DeKalb County, MO"
25,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,423.3 ,"Knox County, MO"
25,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,425.6 ,"Knox County, MO"
55,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,421.8 ,"Carroll County, MO"
54,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,421.2 ,"Carroll County, MO"
42,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,421.2 ,"Clark County, MO"
41,Missouri,All Cancer Sites,  White Non-Hispanic,All Sexes,All Ages,418.7 ,"Clark County, MO"
74,Missouri,All Cancer Sites,White (includes Hispanic),All Sexes,All Ages,419.0 ,"Moniteau County, MO"
