Average Annual Count,Primary_State_Name,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
43,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,794.7 ,"Oktibbeha County, MS"
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.5 ,"Warren County, MS"
99,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.1 ,"Warren County, MS"
36,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.3 ,"Warren County, MS"
70,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,993.6 ,"Warren County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.2 ,"Neshoba County, MS"
59,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,600.4 ,"Neshoba County, MS"
24,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.0 ,"Neshoba County, MS"
40,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,916.2 ,"Neshoba County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.8 ,"Scott County, MS"
59,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,630.8 ,"Scott County, MS"
24,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,79.2 ,"Scott County, MS"
39,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.2 ,"Scott County, MS"
6,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.1 ,"Washington County, MS"
111,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,706.9 ,"Washington County, MS"
42,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,80.9 ,"Washington County, MS"
74,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,124.6 ","Washington County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,"Bolivar County, MS"
83,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,786.4 ,"Bolivar County, MS"
30,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,89.7 ,"Bolivar County, MS"
56,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,231.4 ","Bolivar County, MS"
12,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.0 ,"Lee County, MS"
182,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,667.9 ,"Lee County, MS"
67,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,73.2 ,"Lee County, MS"
128,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,085.7 ","Lee County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.7 ,"Adams County, MS"
88,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,702.2 ,"Adams County, MS"
32,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,82.3 ,"Adams County, MS"
61,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,096.3 ","Adams County, MS"
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.1 ,"Lowndes County, MS"
135,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,671.6 ,"Lowndes County, MS"
45,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.0 ,"Lowndes County, MS"
98,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,104.7 ","Lowndes County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.0 ,"Copiah County, MS"
67,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,634.8 ,"Copiah County, MS"
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.2 ,"Copiah County, MS"
46,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.3 ,"Copiah County, MS"
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,21.9 ,"Prentiss County, MS"
57,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.1 ,"Prentiss County, MS"
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.7 ,"Prentiss County, MS"
40,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,885.8 ,"Prentiss County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.9 ,"Panola County, MS"
80,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,679.5 ,"Panola County, MS"
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,65.7 ,"Panola County, MS"
59,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,151.8 ","Panola County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.5 ,"Union County, MS"
62,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,621.6 ,"Union County, MS"
19,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.6 ,"Union County, MS"
46,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,015.9 ","Union County, MS"
5,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.1 ,"Alcorn County, MS"
79,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,552.8 ,"Alcorn County, MS"
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.0 ,"Alcorn County, MS"
58,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,902.6 ,"Alcorn County, MS"
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.0 ,"Simpson County, MS"
51,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,508.8 ,"Simpson County, MS"
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.5 ,"Simpson County, MS"
33,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,746.8 ,"Simpson County, MS"
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.7 ,"Forrest County, MS"
141,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,635.0 ,"Forrest County, MS"
49,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.0 ,"Forrest County, MS"
100,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,024.1 ","Forrest County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.6 ,"Madison County, MS"
237,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,819.6 ,"Madison County, MS"
74,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.0 ,"Madison County, MS"
177,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,469.1 ","Madison County, MS"
23,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.5 ,"Harrison County, MS"
438,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,677.6 ,"Harrison County, MS"
154,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.2 ,"Harrison County, MS"
308,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,115.4 ","Harrison County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.8 ,"Pontotoc County, MS"
60,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,576.0 ,"Pontotoc County, MS"
23,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.6 ,"Pontotoc County, MS"
41,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.9 ,"Pontotoc County, MS"
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.5 ,"Yazoo County, MS"
64,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,778.5 ,"Yazoo County, MS"
19,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.7 ,"Yazoo County, MS"
48,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,333.5 ","Yazoo County, MS"
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.4 ,"Lauderdale County, MS"
137,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,494.8 ,"Lauderdale County, MS"
50,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.0 ,"Lauderdale County, MS"
96,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,765.3 ,"Lauderdale County, MS"
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.9 ,"Lamar County, MS"
80,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,445.4 ,"Lamar County, MS"
29,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.1 ,"Lamar County, MS"
58,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,751.1 ,"Lamar County, MS"
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.8 ,"Jones County, MS"
132,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,541.6 ,"Jones County, MS"
43,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.8 ,"Jones County, MS"
95,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,872.9 ,"Jones County, MS"
4,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.7 ,"Lincoln County, MS"
79,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,631.1 ,"Lincoln County, MS"
27,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.4 ,"Lincoln County, MS"
56,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,008.3 ","Lincoln County, MS"
24,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.5 ,"Hinds County, MS"
414,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,563.2 ,"Hinds County, MS"
157,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.3 ,"Hinds County, MS"
281,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,900.6 ,"Hinds County, MS"
5,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,"Hancock County, MS"
105,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,551.4 ,"Hancock County, MS"
32,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.2 ,"Hancock County, MS"
78,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,920.8 ,"Hancock County, MS"
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.8 ,"Marshall County, MS"
94,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,708.2 ,"Marshall County, MS"
31,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.4 ,"Marshall County, MS"
66,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,171.9 ","Marshall County, MS"
20,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"DeSoto County, MS"
313,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,636.8 ,"DeSoto County, MS"
105,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.4 ,"DeSoto County, MS"
228,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,096.8 ","DeSoto County, MS"
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.5 ,"Pike County, MS"
90,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,635.1 ,"Pike County, MS"
31,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.6 ,"Pike County, MS"
62,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,983.6 ,"Pike County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.2 ,"Jackson County, MS"
295,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,623.1 ,"Jackson County, MS"
100,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.2 ,"Jackson County, MS"
208,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,027.7 ","Jackson County, MS"
14,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,"Rankin County, MS"
227,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,460.8 ,"Rankin County, MS"
79,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.0 ,"Rankin County, MS"
162,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,755.1 ,"Rankin County, MS"
3,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,10.9 ,"Lafayette County, MS"
73,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.3 ,"Lafayette County, MS"
20,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.2 ,"Lafayette County, MS"
57,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,933.5 ,"Lafayette County, MS"
45,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,780.3 ,"Holmes County, MS"
18,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,94.3 ,"Holmes County, MS"
30,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,192.4 ","Holmes County, MS"
23,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,759.0 ,"Claiborne County, MS"
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,92.7 ,"Claiborne County, MS"
16,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,156.2 ","Claiborne County, MS"
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,744.4 ,"Tunica County, MS"
10,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,102.6 ,"Tunica County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,082.8 ","Tunica County, MS"
39,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,744.2 ,"Yalobusha County, MS"
14,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,88.4 ,"Yalobusha County, MS"
26,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,107.4 ","Yalobusha County, MS"
20,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,742.4 ,"Quitman County, MS"
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,90.6 ,"Quitman County, MS"
12,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,071.8 ","Quitman County, MS"
24,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,723.4 ,"Wilkinson County, MS"
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.5 ,"Wilkinson County, MS"
18,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,208.5 ","Wilkinson County, MS"
32,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,695.5 ,"Tallahatchie County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,89.6 ,"Tallahatchie County, MS"
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,043.5 ","Tallahatchie County, MS"
50,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,688.4 ,"George County, MS"
16,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.5 ,"George County, MS"
36,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,160.4 ","George County, MS"
54,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,684.4 ,"Grenada County, MS"
19,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.6 ,"Grenada County, MS"
38,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,081.7 ","Grenada County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,678.3 ,"Sharkey County, MS"
5,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,108.5 ,"Sharkey County, MS"
9,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,092.3 ","Sharkey County, MS"
18,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,678.2 ,"Jefferson County, MS"
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.3 ,"Jefferson County, MS"
12,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,071.6 ","Jefferson County, MS"
43,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,676.8 ,"Chickasaw County, MS"
14,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,74.7 ,"Chickasaw County, MS"
30,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,070.2 ","Chickasaw County, MS"
45,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,674.4 ,"Covington County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.4 ,"Covington County, MS"
35,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,154.9 ","Covington County, MS"
49,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,656.8 ,"Attala County, MS"
15,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.5 ,"Attala County, MS"
36,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,039.4 ","Attala County, MS"
31,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,648.8 ,"Lawrence County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,91.0 ,"Lawrence County, MS"
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,023.8 ","Lawrence County, MS"
28,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,643.2 ,"Montgomery County, MS"
8,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,70.2 ,"Montgomery County, MS"
22,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,073.2 ","Montgomery County, MS"
61,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,632.4 ,"Tate County, MS"
21,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.4 ,"Tate County, MS"
43,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,020.8 ","Tate County, MS"
20,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,620.8 ,"Franklin County, MS"
5,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Franklin County, MS"
16,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,072.8 ","Franklin County, MS"
19,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,617.0 ,"Humphreys County, MS"
7,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,76.0 ,"Humphreys County, MS"
13,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,974.2 ,"Humphreys County, MS"
36,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,615.4 ,"Walthall County, MS"
12,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.7 ,"Walthall County, MS"
25,Mississippi,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,931.0 ,"Walthall County, MS"
