average_annual_count,primary_state_name,cancer,race_ethnicity,sex,age,age_adjusted_rate,county_state,index_of_medical_underservice_score,popestimate2015,popestimate2016,popestimate2017,popestimate2018,popestimate2019
10,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.5 ,"St. Lawrence County, NY",60.0,110348,109449,108699,108327,107740
215,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,530.3 ,"St. Lawrence County, NY",60.0,110348,109449,108699,108327,107740
72,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.8 ,"St. Lawrence County, NY",60.0,110348,109449,108699,108327,107740
154,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,854.7 ,"St. Lawrence County, NY",60.0,110348,109449,108699,108327,107740
5,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.3 ,"Tioga County, NY",,49355,48824,48609,48441,48203
99,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,472.2 ,"Tioga County, NY",,49355,48824,48609,48441,48203
27,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.2 ,"Tioga County, NY",,49355,48824,48609,48441,48203
76,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,813.4 ,"Tioga County, NY",,49355,48824,48609,48441,48203
265,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.3 ,"Kings County, NY",54.6,2608794,2608423,2594676,2578074,2559903
3365,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,430.7 ,"Kings County, NY",54.6,2608794,2608423,2594676,2578074,2559903
1158,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.5 ,"Kings County, NY",54.6,2608794,2608423,2594676,2578074,2559903
2472,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,713.1 ,"Kings County, NY",54.6,2608794,2608423,2594676,2578074,2559903
4,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.2 ,"Cortland County, NY",57.5,48290,47915,47815,47722,47581
87,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,522.0 ,"Cortland County, NY",57.5,48290,47915,47815,47722,47581
27,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.0 ,"Cortland County, NY",57.5,48290,47915,47815,47722,47581
64,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,868.1 ,"Cortland County, NY",57.5,48290,47915,47815,47722,47581
8,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,"Wayne County, NY",44.0,91291,90758,90429,90200,89918
210,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.9 ,"Wayne County, NY",44.0,91291,90758,90429,90200,89918
63,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.3 ,"Wayne County, NY",44.0,91291,90758,90429,90200,89918
155,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,975.7 ,"Wayne County, NY",44.0,91291,90758,90429,90200,89918
42,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,"Onondaga County, NY",55.0,466277,464109,461795,461649,460528
865,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,505.8 ,"Onondaga County, NY",55.0,466277,464109,461795,461649,460528
246,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.2 ,"Onondaga County, NY",55.0,466277,464109,461795,461649,460528
661,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,871.6 ,"Onondaga County, NY",55.0,466277,464109,461795,461649,460528
10,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
195,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,593.4 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
55,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.5 ,"Jefferson County, NY",56.5,116371,112980,113157,111866,109834
149,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,027.1 ","Jefferson County, NY",56.5,116371,112980,113157,111866,109834
6,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.7 ,"Madison County, NY",,71636,71387,70942,71117,70941
137,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,500.3 ,"Madison County, NY",,71636,71387,70942,71117,70941
38,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.2 ,"Madison County, NY",,71636,71387,70942,71117,70941
106,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,878.2 ,"Madison County, NY",,71636,71387,70942,71117,70941
37,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.6 ,"Orange County, NY",54.5,375803,377799,379758,382126,384940
592,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,508.4 ,"Orange County, NY",54.5,375803,377799,379758,382126,384940
190,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.3 ,"Orange County, NY",54.5,375803,377799,379758,382126,384940
439,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,880.9 ,"Orange County, NY",54.5,375803,377799,379758,382126,384940
7,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.6 ,"Cattaraugus County, NY",58.5,77926,77658,77176,76726,76117
165,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,526.2 ,"Cattaraugus County, NY",58.5,77926,77658,77176,76726,76117
56,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.2 ,"Cattaraugus County, NY",58.5,77926,77658,77176,76726,76117
116,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,837.5 ,"Cattaraugus County, NY",58.5,77926,77658,77176,76726,76117
8,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Chemung County, NY",60.0,86705,85644,84736,83935,83456
210,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,609.9 ,"Chemung County, NY",60.0,86705,85644,84736,83935,83456
58,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.0 ,"Chemung County, NY",60.0,86705,85644,84736,83935,83456
160,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,035.6 ","Chemung County, NY",60.0,86705,85644,84736,83935,83456
5,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,"Livingston County, NY",56.0,64344,64000,63483,63213,62914
137,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,567.8 ,"Livingston County, NY",56.0,64344,64000,63483,63213,62914
39,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.6 ,"Livingston County, NY",56.0,64344,64000,63483,63213,62914
103,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,973.7 ,"Livingston County, NY",56.0,64344,64000,63483,63213,62914
16,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.1 ,"Ulster County, NY",59.5,179658,179042,178635,178418,177573
385,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,523.4 ,"Ulster County, NY",59.5,179658,179042,178635,178418,177573
98,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.7 ,"Ulster County, NY",59.5,179658,179042,178635,178418,177573
304,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,928.6 ,"Ulster County, NY",59.5,179658,179042,178635,178418,177573
65,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 ,"Monroe County, NY",54.0,745577,743770,742724,742864,741770
1418,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.4 ,"Monroe County, NY",54.0,745577,743770,742724,742864,741770
379,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.3 ,"Monroe County, NY",54.0,745577,743770,742724,742864,741770
1104,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.5 ,"Monroe County, NY",54.0,745577,743770,742724,742864,741770
79,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 ,"Erie County, NY",56.0,920644,918678,919034,919717,918702
2003,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,556.2 ,"Erie County, NY",56.0,920644,918678,919034,919717,918702
539,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.6 ,"Erie County, NY",56.0,920644,918678,919034,919717,918702
1543,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,958.3 ,"Erie County, NY",56.0,920644,918678,919034,919717,918702
14,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 ,"Schenectady County, NY",68.0,154733,154475,154710,155079,155299
307,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,518.0 ,"Schenectady County, NY",68.0,154733,154475,154710,155079,155299
87,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.3 ,"Schenectady County, NY",68.0,154733,154475,154710,155079,155299
234,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,884.0 ,"Schenectady County, NY",68.0,154733,154475,154710,155079,155299
216,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.4 ,"Queens County, NY",56.42857143,2305838,2306830,2295808,2274605,2253858
3153,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,400.8 ,"Queens County, NY",56.42857143,2305838,2306830,2295808,2274605,2253858
985,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.3 ,"Queens County, NY",56.42857143,2305838,2306830,2295808,2274605,2253858
2385,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,686.7 ,"Queens County, NY",56.42857143,2305838,2306830,2295808,2274605,2253858
7,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.3 ,"Cayuga County, NY",56.66666667,78298,77674,77457,77121,76576
171,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.3 ,"Cayuga County, NY",56.66666667,78298,77674,77457,77121,76576
54,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.8 ,"Cayuga County, NY",56.66666667,78298,77674,77457,77121,76576
123,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,880.0 ,"Cayuga County, NY",56.66666667,78298,77674,77457,77121,76576
6,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.0 ,"Sullivan County, NY",60.33333333,74832,74922,74994,75399,75432
163,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,554.5 ,"Sullivan County, NY",60.33333333,74832,74922,74994,75399,75432
45,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.2 ,"Sullivan County, NY",60.33333333,74832,74922,74994,75399,75432
124,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,952.6 ,"Sullivan County, NY",60.33333333,74832,74922,74994,75399,75432
25,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,"Albany County, NY",53.0,307433,307597,307717,306585,305506
585,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.3 ,"Albany County, NY",53.0,307433,307597,307717,306585,305506
162,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.3 ,"Albany County, NY",53.0,307433,307597,307717,306585,305506
449,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,901.5 ,"Albany County, NY",53.0,307433,307597,307717,306585,305506
6,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,"Clinton County, NY",,80718,80500,80531,80679,80485
158,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,534.1 ,"Clinton County, NY",,80718,80500,80531,80679,80485
49,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.8 ,"Clinton County, NY",,80718,80500,80531,80679,80485
116,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.5 ,"Clinton County, NY",,80718,80500,80531,80679,80485
42,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
838,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,506.6 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
237,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.5 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
643,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,886.8 ,"Richmond County, NY",58.5,472349,474040,475671,476260,476143
7,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.4 ,"Tompkins County, NY",50.0,103006,102942,102664,102419,102180
148,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,483.7 ,"Tompkins County, NY",50.0,103006,102942,102664,102419,102180
45,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.6 ,"Tompkins County, NY",50.0,103006,102942,102664,102419,102180
110,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,812.4 ,"Tompkins County, NY",50.0,103006,102942,102664,102419,102180
8,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.3 ,"Putnam County, NY",,99185,98761,98856,98814,98320
180,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,489.3 ,"Putnam County, NY",,99185,98761,98856,98814,98320
52,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.6 ,"Putnam County, NY",,99185,98761,98856,98814,98320
136,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,865.4 ,"Putnam County, NY",,99185,98761,98856,98814,98320
19,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.0 ,"Saratoga County, NY",,226078,227122,229276,230170,229863
450,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.9 ,"Saratoga County, NY",,226078,227122,229276,230170,229863
119,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.9 ,"Saratoga County, NY",,226078,227122,229276,230170,229863
350,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,917.2 ,"Saratoga County, NY",,226078,227122,229276,230170,229863
24,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.0 ,"Rockland County, NY",53.0,322919,323258,324622,325522,325789
460,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,412.7 ,"Rockland County, NY",53.0,322919,323258,324622,325522,325789
115,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,35.2 ,"Rockland County, NY",53.0,322919,323258,324622,325522,325789
369,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,733.6 ,"Rockland County, NY",53.0,322919,323258,324622,325522,325789
107,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.9 ,"Nassau County, NY",0.0,1354840,1355952,1357293,1357534,1356924
2297,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,427.6 ,"Nassau County, NY",0.0,1354840,1355952,1357293,1357534,1356924
581,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,36.8 ,"Nassau County, NY",0.0,1354840,1355952,1357293,1357534,1356924
1823,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,755.0 ,"Nassau County, NY",0.0,1354840,1355952,1357293,1357534,1356924
3,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.7 ,"Allegany County, NY",61.0,47334,47044,46639,46332,46091
105,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,573.8 ,"Allegany County, NY",61.0,47334,47044,46639,46332,46091
29,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.5 ,"Allegany County, NY",61.0,47334,47044,46639,46332,46091
80,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,957.6 ,"Allegany County, NY",61.0,47334,47044,46639,46332,46091
22,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.5 ,"Dutchess County, NY",34.33333333,294039,293029,293545,293939,294218
539,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,477.5 ,"Dutchess County, NY",34.33333333,294039,293029,293545,293939,294218
143,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,39.4 ,"Dutchess County, NY",34.33333333,294039,293029,293545,293939,294218
418,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,843.1 ,"Dutchess County, NY",34.33333333,294039,293029,293545,293939,294218
8,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.4 ,"Ontario County, NY",44.0,109271,109229,109538,109738,109777
248,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,543.0 ,"Ontario County, NY",44.0,109271,109229,109538,109738,109777
67,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.0 ,"Ontario County, NY",44.0,109271,109229,109538,109738,109777
189,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,926.1 ,"Ontario County, NY",44.0,109271,109229,109538,109738,109777
130,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.3 ,"New York County, NY",55.5,1636063,1635443,1630698,1629055,1628706
2320,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,403.7 ,"New York County, NY",55.5,1636063,1635443,1630698,1629055,1628706
583,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,36.0 ,"New York County, NY",55.5,1636063,1635443,1630698,1629055,1628706
1867,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,704.0 ,"New York County, NY",55.5,1636063,1635443,1630698,1629055,1628706
114,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,12.2 ,"Suffolk County, NY",56.0,1491967,1486406,1483358,1480830,1476601
2634,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,481.7 ,"Suffolk County, NY",56.0,1491967,1486406,1483358,1480830,1476601
718,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.3 ,"Suffolk County, NY",56.0,1491967,1486406,1483358,1480830,1476601
2030,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,844.9 ,"Suffolk County, NY",56.0,1491967,1486406,1483358,1480830,1476601
3,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.9 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
83,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,560.0 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
24,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.8 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
62,New York,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,969.0 ,"Wyoming County, NY",61.0,40930,40432,40282,40023,39859
