,Average Annual Count,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",County_State
4007,30,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,592.0 ,"Barton County, MO"
4008,9,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.8 ,"Barton County, MO"
4009,22,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,942.4 ,"Barton County, MO"
4010,79,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,590.8 ,"Lafayette County, MO"
4011,22,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.7 ,"Lafayette County, MO"
4012,59,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.5 ,"Lafayette County, MO"
4013,66,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,588.0 ,"Texas County, MO"
4014,17,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.1 ,"Texas County, MO"
4015,50,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,971.6 ,"Texas County, MO"
4016,43,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,580.6 ,"Wright County, MO"
4017,15,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.5 ,"Wright County, MO"
4018,31,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,904.1 ,"Wright County, MO"
4019,88,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,580.2 ,"Barry County, MO"
4020,24,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.1 ,"Barry County, MO"
4021,67,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,957.1 ,"Barry County, MO"
4022,40,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.6 ,"Andrew County, MO"
4023,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.2 ,"Andrew County, MO"
4024,30,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,972.4 ,"Andrew County, MO"
4025,29,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,573.4 ,"Oregon County, MO"
4026,7,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.7 ,"Oregon County, MO"
4027,23,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,972.8 ,"Oregon County, MO"
4028,16,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,569.2 ,"Gentry County, MO"
4029,5,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,66.0 ,"Gentry County, MO"
4030,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,875.5 ,"Gentry County, MO"
4031,13,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,568.9 ,"Holt County, MO"
4032,3,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,77.0 ,"Holt County, MO"
4033,11,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,965.3 ,"Holt County, MO"
4034,42,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,564.8 ,"Ste. Genevieve County, MO"
4035,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.9 ,"Ste. Genevieve County, MO"
4036,30,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,937.5 ,"Ste. Genevieve County, MO"
4037,17,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,563.1 ,"Reynolds County, MO"
4038,4,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.0 ,"Reynolds County, MO"
4039,14,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,971.6 ,"Reynolds County, MO"
4040,26,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,562.1 ,"DeKalb County, MO"
4041,11,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,78.7 ,"DeKalb County, MO"
4042,18,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,858.1 ,"DeKalb County, MO"
4043,51,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,558.2 ,"Saline County, MO"
4044,16,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.6 ,"Saline County, MO"
4045,38,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,919.6 ,"Saline County, MO"
4046,29,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,556.2 ,"Bollinger County, MO"
4047,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,84.4 ,"Bollinger County, MO"
4048,19,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,790.9 ,"Bollinger County, MO"
4049,21,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,552.0 ,"Caldwell County, MO"
4050,6,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.4 ,"Caldwell County, MO"
4051,17,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,960.3 ,"Caldwell County, MO"
4052,21,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,549.6 ,"Dade County, MO"
4053,7,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.5 ,"Dade County, MO"
4054,15,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,873.2 ,"Dade County, MO"
4055,20,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,549.4 ,"Daviess County, MO"
4056,5,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.5 ,"Daviess County, MO"
4057,15,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,931.7 ,"Daviess County, MO"
4058,42,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,549.0 ,"Perry County, MO"
4059,13,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Perry County, MO"
4060,30,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,880.0 ,"Perry County, MO"
4061,39,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.9 ,"Dent County, MO"
4062,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.5 ,"Dent County, MO"
4063,30,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,904.5 ,"Dent County, MO"
4064,23,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,546.3 ,"Harrison County, MO"
4065,6,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.4 ,"Harrison County, MO"
4066,18,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,902.9 ,"Harrison County, MO"
4067,38,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,543.6 ,"Gasconade County, MO"
4068,11,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.6 ,"Gasconade County, MO"
4069,28,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,851.1 ,"Gasconade County, MO"
4070,15,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,540.7 ,"Shelby County, MO"
4071,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,942.0 ,"Shelby County, MO"
4072,54,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,539.1 ,"Miller County, MO"
4073,16,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.6 ,"Miller County, MO"
4074,41,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.1 ,"Miller County, MO"
4075,40,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.4 ,"Nodaway County, MO"
4076,10,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.0 ,"Nodaway County, MO"
4077,31,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,918.1 ,"Nodaway County, MO"
4078,46,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,538.2 ,"Vernon County, MO"
4079,14,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.2 ,"Vernon County, MO"
4080,34,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,870.9 ,"Vernon County, MO"
4081,10,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,537.7 ,"Schuyler County, MO"
4082,4,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,69.3 ,"Schuyler County, MO"
4083,7,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,742.5 ,"Schuyler County, MO"
4084,27,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,532.2 ,"Ozark County, MO"
4085,6,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.0 ,"Ozark County, MO"
4086,22,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,879.7 ,"Ozark County, MO"
4087,36,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,529.5 ,"Douglas County, MO"
4088,11,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.9 ,"Douglas County, MO"
4089,25,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,813.0 ,"Douglas County, MO"
4090,35,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,525.9 ,"Cooper County, MO"
4091,11,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.2 ,"Cooper County, MO"
4092,26,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,850.5 ,"Cooper County, MO"
4093,9,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,520.2 ,"Knox County, MO"
4094,7,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,846.9 ,"Knox County, MO"
4095,67,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,519.8 ,"Warren County, MO"
4096,19,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.8 ,"Warren County, MO"
4097,50,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,890.8 ,"Warren County, MO"
4098,20,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,519.0 ,"Lewis County, MO"
4099,5,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.0 ,"Lewis County, MO"
4100,15,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,858.0 ,"Lewis County, MO"
4101,20,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,515.9 ,"Maries County, MO"
4102,6,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.2 ,"Maries County, MO"
4103,15,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,843.7 ,"Maries County, MO"
4104,62,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,510.8 ,"Polk County, MO"
4105,17,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.3 ,"Polk County, MO"
4106,47,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,847.8 ,"Polk County, MO"
4107,125,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,506.8 ,"Camden County, MO"
4108,32,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.2 ,"Camden County, MO"
4109,95,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,824.1 ,"Camden County, MO"
4110,23,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,503.7 ,"Grundy County, MO"
4111,6,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.8 ,"Grundy County, MO"
4112,17,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,766.2 ,"Grundy County, MO"
4113,26,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,501.9 ,"Osage County, MO"
4114,7,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.6 ,"Osage County, MO"
4115,21,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,888.0 ,"Osage County, MO"
4116,13,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,487.7 ,"Atchison County, MO"
4117,4,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,67.4 ,"Atchison County, MO"
4118,10,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,727.2 ,"Atchison County, MO"
4119,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,479.4 ,"Sullivan County, MO"
4120,10,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,852.4 ,"Sullivan County, MO"
4121,19,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,478.1 ,"Carroll County, MO"
4122,4,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.7 ,"Carroll County, MO"
4123,16,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,860.6 ,"Carroll County, MO"
4124,26,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,472.0 ,"Moniteau County, MO"
4125,8,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.6 ,"Moniteau County, MO"
4126,19,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,774.3 ,"Moniteau County, MO"
4127,14,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,463.0 ,"Clark County, MO"
4128,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,837.0 ,"Clark County, MO"
4129,17,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,435.3 ,"Howard County, MO"
4130,7,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.5 ,"Howard County, MO"
4131,12,Missouri,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,636.1 ,"Howard County, MO"
4132,6,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.7 ,"Lewis and Clark County, MT"
4133,134,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,512.8 ,"Lewis and Clark County, MT"
4134,38,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.3 ,"Lewis and Clark County, MT"
4135,103,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.9 ,"Lewis and Clark County, MT"
4136,3,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.8 ,"Ravalli County, MT"
4137,107,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,506.8 ,"Ravalli County, MT"
4138,27,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.3 ,"Ravalli County, MT"
4139,84,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,871.6 ,"Ravalli County, MT"
4140,9,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.1 ,"Flathead County, MT"
4141,184,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,478.6 ,"Flathead County, MT"
4142,53,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.5 ,"Flathead County, MT"
4143,140,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,832.0 ,"Flathead County, MT"
4144,14,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.0 ,"Yellowstone County, MT"
4145,297,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,519.9 ,"Yellowstone County, MT"
4146,84,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.0 ,"Yellowstone County, MT"
4147,228,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,897.7 ,"Yellowstone County, MT"
4148,6,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.3 ,"Cascade County, MT"
4149,168,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,523.2 ,"Cascade County, MT"
4150,42,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.6 ,"Cascade County, MT"
4151,132,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,903.3 ,"Cascade County, MT"
4152,8,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,11.5 ,"Missoula County, MT"
4153,179,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,487.7 ,"Missoula County, MT"
4154,50,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,41.2 ,"Missoula County, MT"
4155,137,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,847.8 ,"Missoula County, MT"
4156,6,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,8.6 ,"Gallatin County, MT"
4157,108,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,399.4 ,"Gallatin County, MT"
4158,32,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,30.4 ,"Gallatin County, MT"
4159,82,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,712.5 ,"Gallatin County, MT"
4160,5,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,885.4 ,"Prairie County, MT"
4161,4,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,368.8 ","Prairie County, MT"
4162,33,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,699.2 ,"Custer County, MT"
4163,7,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.0 ,"Custer County, MT"
4164,27,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,218.2 ","Custer County, MT"
4165,33,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,624.2 ,"Hill County, MT"
4166,11,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,68.4 ,"Hill County, MT"
4167,24,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,017.3 ","Hill County, MT"
4168,17,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,620.3 ,"Roosevelt County, MT"
4169,6,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.0 ,"Roosevelt County, MT"
4170,12,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,054.1 ","Roosevelt County, MT"
4171,23,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,605.2 ,"Glacier County, MT"
4172,8,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.5 ,"Glacier County, MT"
4173,16,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,020.8 ","Glacier County, MT"
4174,26,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,604.7 ,"Deer Lodge County, MT"
4175,7,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.9 ,"Deer Lodge County, MT"
4176,20,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,034.1 ","Deer Lodge County, MT"
4177,16,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,595.5 ,"Pondera County, MT"
4178,4,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.5 ,"Pondera County, MT"
4179,11,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.1 ,"Pondera County, MT"
4180,11,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,582.5 ,"Toole County, MT"
4181,4,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,71.3 ,"Toole County, MT"
4182,8,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,896.7 ,"Toole County, MT"
4183,10,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,579.1 ,"Sheridan County, MT"
4184,9,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,153.3 ","Sheridan County, MT"
4185,6,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,578.9 ,"Meagher County, MT"
4186,5,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,046.5 ","Meagher County, MT"
4187,27,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,50+,577.2 ,"Jefferson County, MT"
4188,5,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,25.0 ,"Jefferson County, MT"
4189,22,Montana,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,103.6 ","Jefferson County, MT"
