County,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate†cases per 100,000(95% Confidence Interval)",CI*Rank&fork;(95% Confidence Interval),Average Annual Count,Recent Trend,Recent 5-Year Trend‡ in Incidence Rates(95% Confidence Interval),State,Cancer,Race/Ethnicity,Sex,Age,Area,Parish
US (SEER+NPCR)  1,***,"1,975.9 (1,974.1, 1,977.7)",,952920,falling,"-1.2 (-1.4, -1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Kalkaska County  6,***,"2,420.2 (2,181.0, 2,678.6)","1 (1, 23)",79,stable,"-0.3 (-2.1, 1.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Ogemaw County  6,***,"2,269.8 (2,087.5, 2,463.7)","2 (1, 31)",116,rising,"5.1 (1.8, 8.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Roscommon County  6,***,"2,220.8 (2,068.9, 2,380.9)","3 (1, 31)",163,falling,"-1.1 (-2.0, -0.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Macomb County  7,***,"2,212.7 (2,177.3, 2,248.6)","4 (1, 11)",3048,falling,"-0.7 (-0.9, -0.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Grand Traverse County  6,***,"2,177.9 (2,076.0, 2,283.4)","5 (1, 24)",356,falling,"-1.1 (-1.6, -0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Delta County  6,***,"2,166.3 (2,022.7, 2,317.3)","6 (1, 34)",174,stable,"-0.3 (-1.7, 1.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Oscoda County  6,***,"2,157.0 (1,885.4, 2,457.0)","7 (1, 69)",46,stable,"1.4 (-0.8, 3.7)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Wayne County  7,***,"2,153.3 (2,127.4, 2,179.4)","8 (3, 15)",5469,falling,"-2.0 (-2.5, -1.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Oakland County  7,***,"2,151.8 (2,122.2, 2,181.8)","9 (4, 16)",4170,falling,"-1.1 (-1.5, -0.8)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Wexford County  6,***,"2,138.7 (1,973.5, 2,314.1)","10 (1, 48)",127,stable,"-0.7 (-1.7, 0.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Alpena County  6,***,"2,124.3 (1,965.3, 2,292.7)","11 (1, 48)",134,falling,"-1.0 (-2.0, -0.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Lapeer County  6,***,"2,119.8 (2,012.9, 2,231.1)","12 (2, 33)",307,stable,"-0.8 (-1.7, 0.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Bay County  6,***,"2,089.8 (1,999.3, 2,183.4)","13 (3, 36)",410,stable,"-0.8 (-1.6, 0.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Clare County  6,***,"2,081.9 (1,929.1, 2,243.6)","14 (1, 59)",141,falling,"-1.3 (-2.2, -0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Missaukee County  6,***,"2,071.4 (1,842.5, 2,321.1)","15 (1, 70)",61,stable,"0.5 (-1.4, 2.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
St. Clair County  6,***,"2,064.7 (1,988.2, 2,143.4)","16 (5, 36)",565,falling,"-1.2 (-2.0, -0.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Huron County  6,***,"2,055.8 (1,912.5, 2,207.0)","17 (2, 54)",154,falling,"-1.9 (-2.9, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Gladwin County  6,***,"2,048.5 (1,893.1, 2,213.2)","18 (2, 60)",131,falling,"-1.3 (-2.2, -0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Genesee County  6,***,"2,038.4 (1,989.7, 2,088.0)","19 (11, 34)",1357,falling,"-1.7 (-2.3, -1.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Van Buren County  6,***,"2,035.0 (1,922.0, 2,153.0)","20 (3, 53)",252,falling,"-1.2 (-2.0, -0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Tuscola County  6,***,"2,025.5 (1,902.8, 2,154.1)","21 (3, 56)",206,stable,"-1.0 (-2.1, 0.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Saginaw County  6,***,"2,022.1 (1,954.9, 2,091.0)","22 (10, 40)",700,stable,"1.0 (-0.6, 2.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Crawford County  6,***,"2,019.7 (1,808.7, 2,248.8)","23 (1, 74)",68,stable,"-0.8 (-2.7, 1.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Benzie County  6,***,"2,015.9 (1,828.9, 2,216.8)","24 (1, 73)",87,stable,"-1.0 (-2.5, 0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Berrien County  6,***,"2,009.2 (1,935.8, 2,084.6)","25 (11, 43)",577,falling,"-1.9 (-2.6, -1.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Livingston County  6,***,"1,980.3 (1,906.3, 2,056.4)","26 (12, 48)",569,stable,"-0.8 (-1.6, 0.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Menominee County  6,***,"1,979.4 (1,811.4, 2,158.8)","27 (2, 73)",105,stable,"0.9 (-1.9, 3.8)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Sanilac County  6,***,"1,978.1 (1,844.3, 2,118.9)","28 (5, 67)",164,stable,"-1.1 (-2.1, 0.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Shiawassee County  6,***,"1,972.7 (1,858.8, 2,091.8)","29 (7, 63)",229,falling,"-1.4 (-2.6, -0.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Eaton County  6,***,"1,958.8 (1,868.1, 2,052.7)","30 (12, 58)",362,falling,"-1.5 (-2.1, -1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Washtenaw County  6,***,"1,949.3 (1,891.2, 2,008.7)","31 (18, 50)",891,falling,"-1.7 (-2.5, -1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Manistee County  6,***,"1,948.2 (1,789.5, 2,117.2)","32 (4, 73)",113,falling,"-1.6 (-3.0, -0.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Iosco County  6,***,"1,948.0 (1,805.0, 2,099.3)","33 (6, 72)",139,stable,"-2.0 (-9.3, 6.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Mecosta County  6,***,"1,925.4 (1,785.3, 2,073.6)","34 (7, 73)",143,stable,"-1.1 (-2.4, 0.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Muskegon County  6,***,"1,916.9 (1,842.9, 1,993.0)","35 (19, 61)",521,falling,"-2.1 (-2.9, -1.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Jackson County  6,***,"1,907.4 (1,832.1, 1,985.1)","36 (19, 62)",497,falling,"-1.4 (-2.4, -0.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Presque Isle County  6,***,"1,904.6 (1,710.4, 2,114.7)","37 (3, 81)",71,falling,"-2.0 (-3.0, -1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Gratiot County  6,***,"1,902.1 (1,755.8, 2,057.4)","38 (9, 77)",128,stable,"-0.6 (-1.7, 0.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Montmorency County  6,***,"1,893.1 (1,669.4, 2,138.4)","39 (2, 82)",53,falling,"-2.2 (-3.6, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Leelanau County  6,***,"1,886.5 (1,733.4, 2,049.4)","40 (9, 79)",114,stable,"-0.8 (-2.6, 1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Alger County  6,***,"1,882.7 (1,633.0, 2,159.8)","41 (2, 83)",42,stable,"-3.1 (-16.0, 11.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Cass County  6,***,"1,869.1 (1,747.6, 1,996.8)","42 (14, 76)",184,stable,"-0.5 (-1.8, 0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Alcona County  6,***,"1,865.8 (1,671.8, 2,076.4)","43 (5, 82)",68,falling,"-2.1 (-3.3, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Newaygo County  6,***,"1,863.8 (1,736.1, 1,998.5)","44 (15, 78)",162,falling,"-1.2 (-2.2, -0.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Ingham County  6,***,"1,863.2 (1,799.0, 1,929.0)","45 (28, 67)",668,falling,"-1.6 (-2.1, -1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Dickinson County  6,***,"1,857.3 (1,694.0, 2,031.8)","46 (11, 80)",98,stable,"-1.1 (-2.8, 0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Antrim County  6,***,"1,854.1 (1,700.8, 2,017.4)","47 (12, 80)",109,falling,"-1.9 (-3.0, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Clinton County  6,***,"1,849.2 (1,740.3, 1,963.1)","48 (20, 76)",221,stable,"0.3 (-1.3, 1.8)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Osceola County  6,***,"1,846.3 (1,674.5, 2,031.1)","49 (10, 82)",86,falling,"-2.9 (-4.5, -1.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Branch County  6,***,"1,845.7 (1,707.8, 1,991.7)","50 (14, 79)",135,falling,"-1.9 (-3.3, -0.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Kalamazoo County  6,***,"1,842.9 (1,779.8, 1,907.6)","51 (31, 70)",667,falling,"-2.1 (-2.9, -1.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Hillsdale County  6,***,"1,842.7 (1,713.3, 1,979.3)","52 (16, 79)",154,stable,"-1.3 (-2.6, 0.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Calhoun County  6,***,"1,837.4 (1,758.1, 1,919.3)","53 (29, 73)",414,stable,"5.5 (-1.9, 13.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Ionia County  6,***,"1,836.1 (1,708.1, 1,971.2)","54 (16, 79)",158,falling,"-1.2 (-2.2, -0.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Allegan County  6,***,"1,834.1 (1,743.8, 1,927.9)","55 (25, 74)",321,stable,"0.3 (-0.6, 1.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Otsego County  6,***,"1,827.8 (1,658.3, 2,009.9)","56 (11, 82)",87,falling,"-2.5 (-3.8, -1.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Chippewa County  6,***,"1,814.8 (1,668.0, 1,971.1)","57 (16, 81)",114,falling,"-1.4 (-2.5, -0.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Schoolcraft County  6,***,"1,814.4 (1,558.0, 2,100.9)","58 (3, 83)",36,stable,"-1.4 (-2.8, 0.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Kent County  6,***,"1,812.1 (1,770.1, 1,854.8)","59 (42, 70)",1467,falling,"-1.5 (-2.3, -0.8)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Emmet County  6,***,"1,810.8 (1,668.2, 1,962.3)","60 (19, 81)",123,falling,"-2.5 (-4.3, -0.8)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Lake County  6,***,"1,808.1 (1,600.3, 2,035.8)","61 (8, 83)",57,stable,"-1.3 (-3.3, 0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Montcalm County  6,***,"1,806.9 (1,692.5, 1,927.1)","62 (25, 80)",189,falling,"-1.7 (-2.8, -0.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Cheboygan County  6,***,"1,803.3 (1,658.5, 1,957.5)","63 (20, 81)",116,stable,"-1.3 (-3.4, 0.8)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Lenawee County  6,***,"1,798.7 (1,708.8, 1,892.1)","64 (32, 78)",309,falling,"-1.5 (-2.7, -0.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Isabella County  6,***,"1,777.2 (1,647.1, 1,914.9)","65 (25, 81)",142,stable,"4.1 (-4.3, 13.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Arenac County  6,***,"1,776.3 (1,582.5, 1,987.4)","66 (10, 83)",62,falling,"-2.6 (-4.3, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Ontonagon County  6,***,"1,773.6 (1,521.7, 2,055.6)","67 (4, 83)",36,stable,"-1.2 (-3.0, 0.7)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Marquette County  6,***,"1,752.6 (1,644.5, 1,865.9)","68 (32, 82)",203,falling,"-1.6 (-2.5, -0.7)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Midland County  6,***,"1,752.2 (1,655.8, 1,852.7)","69 (37, 81)",252,falling,"-1.9 (-3.0, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Iron County  6,***,"1,736.8 (1,534.5, 1,958.0)","70 (13, 83)",56,stable,"-0.7 (-2.1, 0.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Monroe County  6,***,"1,731.6 (1,657.8, 1,807.7)","71 (47, 80)",427,stable,"-1.1 (-2.5, 0.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Oceana County  6,***,"1,721.9 (1,563.8, 1,891.6)","72 (25, 83)",89,falling,"-1.7 (-2.8, -0.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Gogebic County  6,***,"1,719.3 (1,531.9, 1,923.1)","73 (21, 83)",63,stable,"-0.5 (-3.0, 1.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Luce County  6,***,"1,708.3 (1,404.4, 2,058.5)","74 (3, 83)",22,falling,"-2.9 (-4.8, -1.0)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
St. Joseph County  6,***,"1,698.8 (1,586.2, 1,817.2)","75 (40, 83)",173,falling,"-1.9 (-2.6, -1.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Charlevoix County  6,***,"1,667.8 (1,522.4, 1,823.4)","76 (36, 83)",99,stable,"-13.3 (-24.8, 0.1)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Ottawa County  6,***,"1,664.4 (1,607.1, 1,723.2)","77 (64, 82)",653,falling,"-2.0 (-2.6, -1.3)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Mason County  6,***,"1,647.7 (1,507.9, 1,796.9)","78 (41, 83)",104,falling,"-2.3 (-3.8, -0.9)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Barry County  6,***,"1,636.4 (1,526.8, 1,751.7)","79 (54, 83)",171,falling,"-1.9 (-3.3, -0.4)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Baraga County  6,***,"1,625.1 (1,366.9, 1,918.1)","80 (13, 83)",29,falling,"-2.9 (-4.5, -1.2)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Houghton County  6,***,"1,591.5 (1,449.8, 1,743.2)","81 (53, 83)",95,falling,"-2.8 (-4.0, -1.6)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Mackinac County  6,***,"1,577.3 (1,375.3, 1,800.7)","82 (38, 83)",45,falling,"-3.0 (-4.5, -1.5)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Keweenaw County  6,***,"1,559.0 (1,171.3, 2,038.1)","83 (2, 83)",11,stable,"-0.8 (-5.2, 3.7)",Michigan,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,,
Minnesota  6,***,"111.7 (110.1, 113.3)",,3709,rising,"1.0 (0.8, 1.3)",Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
US (SEER+NPCR)  1,***,"106.1 (105.9, 106.3)",,209535,stable,"-0.5 (-1.2, 0.1)",Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Aitkin County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Anoka County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Becker County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Beltrami County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Benton County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Big Stone County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Blue Earth County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Brown County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Carlton County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Carver County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Cass County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Chippewa County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Chisago County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Clay County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Clearwater County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Cook County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Cottonwood County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Crow Wing County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Dakota County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Dodge County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Douglas County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Faribault County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Fillmore County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Freeborn County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Goodhue County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Grant County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hennepin County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Houston County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Hubbard County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Isanti County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Itasca County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Jackson County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Kanabec County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Kandiyohi County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Kittson County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Koochiching County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lac qui Parle County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lake County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lake of the Woods County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Le Sueur County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lincoln County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Lyon County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Mahnomen County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Marshall County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Martin County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
McLeod County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Meeker County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Mille Lacs County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Morrison County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Mower County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Murray County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Nicollet County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Nobles County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Norman County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Olmsted County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Otter Tail County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Pennington County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Pine County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Pipestone County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Polk County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Pope County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Ramsey County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Red Lake County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Redwood County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Renville County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Rice County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Rock County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
Roseau County  6,***,*,*,3 or fewer,*,*,Minnesota,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,,
