County,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate†cases per 100,000(95% Confidence Interval)",CI*Rank&fork;(95% Confidence Interval),Average Annual Count,Recent Trend,Recent 5-Year Trend‡ in Incidence Rates(95% Confidence Interval),State,Cancer,Race/Ethnicity,Sex,Age,Area,Parish
St. Louis City  6,***,"425.7 (411.9, 439.8)","55 (32, 75)",776,falling,"-0.8 (-1.3, -0.2)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Butler County  6,***,"425.3 (391.6, 461.3)","56 (9, 95)",128,stable,"-0.3 (-1.1, 0.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Benton County  6,***,"424.9 (376.5, 478.9)","57 (5, 105)",75,stable,"0.1 (-1.6, 1.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Harrison County  6,***,"422.0 (347.5, 509.1)","58 (1, 113)",27,stable,"-0.1 (-2.5, 2.4)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Randolph County  6,***,"421.3 (375.6, 471.3)","59 (7, 103)",66,stable,"0.3 (-0.9, 1.7)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Daviess County  6,***,"416.8 (338.5, 508.5)","60 (1, 113)",23,stable,"-12.3 (-33.2, 15.3)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Cole County  6,***,"415.6 (389.2, 443.4)","61 (20, 95)",198,stable,"-0.1 (-1.1, 0.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Perry County  6,***,"415.3 (365.4, 470.6)","62 (6, 106)",54,stable,"1.2 (-0.4, 2.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Knox County  6,***,"413.1 (314.7, 537.4)","63 (1, 115)",13,stable,"-1.2 (-4.2, 1.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Dent County  6,***,"413.0 (357.7, 475.1)","64 (4, 109)",46,stable,"-0.4 (-2.0, 1.2)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Carroll County  6,***,"412.9 (343.9, 493.2)","65 (2, 112)",28,stable,"0.7 (-2.4, 3.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Moniteau County  6,***,"412.3 (352.1, 480.0)","66 (4, 111)",36,stable,"1.2 (-0.8, 3.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
DeKalb County  6,***,"411.8 (342.4, 492.3)","67 (2, 112)",28,stable,"-0.1 (-2.3, 2.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Laclede County  6,***,"409.5 (372.6, 449.4)","68 (16, 102)",97,stable,"-0.6 (-1.7, 0.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Boone County  6,***,"409.1 (389.8, 429.1)","69 (36, 92)",358,stable,"-0.3 (-1.0, 0.3)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Linn County  6,***,"407.7 (347.4, 476.4)","70 (5, 111)",38,stable,"0.0 (-1.6, 1.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Ray County  6,***,"407.4 (361.5, 457.8)","71 (11, 108)",63,stable,"-0.4 (-2.4, 1.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Dunklin County  6,***,"405.9 (366.6, 448.6)","72 (17, 105)",85,stable,"0.2 (-0.9, 1.2)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Ste. Genevieve County  6,***,"405.6 (353.9, 463.3)","73 (8, 110)",49,stable,"0.9 (-0.5, 2.4)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Cedar County  6,***,"403.5 (348.2, 466.2)","74 (5, 112)",44,stable,"0.8 (-1.2, 2.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Barton County  6,***,"402.5 (339.6, 474.4)","75 (4, 113)",33,stable,"0.6 (-1.7, 3.0)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Schuyler County  6,***,"401.0 (299.9, 526.7)","76 (1, 115)",12,stable,"1.8 (-0.9, 4.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Pemiscot County  6,***,"400.0 (347.3, 458.8)","77 (9, 110)",45,stable,"1.5 (-0.5, 3.5)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
McDonald County  6,***,"399.1 (352.1, 451.0)","78 (12, 110)",54,stable,"-1.7 (-16.8, 16.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Livingston County  6,***,"397.9 (345.4, 456.6)","79 (10, 111)",44,stable,"-0.1 (-2.1, 1.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Dallas County  6,***,"397.1 (344.6, 456.0)","80 (8, 111)",47,rising,"1.3 (0.2, 2.4)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Webster County  6,***,"396.6 (360.2, 435.8)","81 (22, 108)",91,stable,"0.2 (-0.9, 1.3)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Andrew County  6,***,"395.8 (344.1, 453.6)","82 (9, 111)",46,stable,"-0.5 (-1.9, 0.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Christian County  6,***,"394.8 (370.2, 420.5)","83 (44, 101)",202,stable,"-0.4 (-1.1, 0.3)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Bates County  6,***,"389.8 (338.1, 447.7)","84 (11, 112)",46,stable,"-0.1 (-2.0, 1.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Mercer County  6,***,"388.9 (285.7, 521.3)","85 (1, 115)",11,stable,"-1.2 (-4.8, 2.5)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Greene County  6,***,"388.6 (375.3, 402.3)","86 (63, 99)",697,falling,"-0.5 (-1.0, -0.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Scotland County  6,***,"388.2 (291.3, 508.0)","87 (1, 115)",13,stable,"-1.5 (-5.3, 2.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Camden County  6,***,"388.0 (357.4, 420.8)","88 (35, 107)",151,stable,"-0.2 (-1.4, 1.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Clark County  6,***,"386.2 (306.1, 482.5)","89 (2, 115)",18,stable,"2.3 (-1.7, 6.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Newton County  6,***,"385.4 (357.2, 415.4)","90 (47, 106)",149,stable,"-0.3 (-1.8, 1.2)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Monroe County  6,***,"383.2 (313.4, 465.4)","91 (5, 114)",25,stable,"0.5 (-1.6, 2.7)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Vernon County  6,***,"382.4 (336.4, 433.3)","92 (19, 112)",55,stable,"0.4 (-1.1, 1.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Holt County  6,***,"379.6 (286.0, 497.6)","93 (1, 115)",14,stable,"-0.7 (-4.7, 3.4)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Bollinger County  6,***,"379.0 (318.0, 449.0)","94 (9, 114)",31,stable,"-0.5 (-2.5, 1.5)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Taney County  6,***,"378.9 (350.6, 409.0)","95 (51, 108)",150,stable,"-0.5 (-1.1, 0.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Hickory County  6,***,"376.5 (309.2, 456.3)","96 (7, 114)",32,stable,"1.8 (-0.7, 4.3)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Texas County  6,***,"375.8 (333.5, 422.3)","97 (32, 112)",67,stable,"-0.4 (-1.8, 1.0)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Nodaway County  6,***,"373.8 (323.7, 429.8)","98 (19, 113)",46,stable,"0.7 (-1.5, 2.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Barry County  6,***,"365.8 (331.8, 402.5)","99 (52, 112)",94,rising,"4.5 (0.6, 8.5)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Dade County  6,***,"362.6 (287.0, 453.7)","100 (7, 115)",20,stable,"-0.2 (-3.3, 2.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Putnam County  6,***,"361.4 (272.7, 472.8)","101 (3, 115)",14,stable,"2.9 (-1.8, 7.9)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Reynolds County  6,***,"361.2 (284.8, 454.6)","102 (8, 115)",17,stable,"-0.7 (-3.2, 1.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Sullivan County  6,***,"348.9 (270.0, 445.4)","103 (5, 115)",15,stable,"-1.4 (-3.3, 0.5)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Stone County  6,***,"347.8 (313.6, 385.4)","104 (65, 113)",100,stable,"-0.9 (-2.5, 0.7)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Howard County  6,***,"344.2 (279.3, 420.4)","105 (21, 115)",23,stable,"-1.7 (-4.2, 0.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Caldwell County  6,***,"339.5 (271.1, 420.5)","106 (24, 115)",20,stable,"-0.1 (-2.0, 1.8)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Shannon County  6,***,"336.1 (267.0, 418.8)","107 (17, 115)",20,stable,"-0.7 (-2.6, 1.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Polk County  6,***,"335.7 (299.1, 375.7)","108 (76, 114)",68,stable,"-1.3 (-2.6, 0.1)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Maries County  6,***,"334.7 (270.5, 411.1)","109 (23, 115)",21,stable,"-0.3 (-2.5, 2.0)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Howell County  6,***,"334.1 (303.1, 367.6)","110 (81, 114)",94,stable,"-1.1 (-2.5, 0.4)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Ozark County  6,***,"326.9 (263.6, 402.6)","111 (34, 115)",24,stable,"0.0 (-2.3, 2.4)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
St. Clair County  6,***,"320.8 (261.2, 391.8)","112 (42, 115)",26,stable,"-0.9 (-2.9, 1.2)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Atchison County  6,***,"319.3 (235.0, 426.0)","113 (13, 115)",12,stable,"-0.4 (-3.9, 3.2)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Oregon County  6,***,"309.3 (252.2, 376.4)","114 (64, 115)",24,stable,"-1.4 (-3.4, 0.5)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Douglas County  6,***,"246.7 (204.4, 296.4)","115 (108, 115)",28,falling,"-3.8 (-5.9, -1.6)",Missouri,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Montana  6,***,"496.7 (488.9, 504.6)",,3331,stable,"0.5 (-1.1, 2.1)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
US (SEER+NPCR)  1,***,"487.4 (486.9, 487.8)",,859984,falling,"-1.1 (-1.7, -0.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Custer County  6,***,"620.1 (541.8, 707.3)","1 (1, 26)",48,stable,"0.0 (-1.8, 1.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Sheridan County  6,***,"607.0 (478.0, 764.7)","2 (1, 46)",17,rising,"2.5 (0.1, 4.9)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Prairie County  6,***,"603.3 (405.0, 899.0)","3 (1, 54)",7,stable,"-1.3 (-6.0, 3.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Broadwater County  6,***,"600.6 (498.1, 720.9)","4 (1, 40)",29,rising,"6.9 (1.8, 12.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Rosebud County  6,***,"597.2 (503.8, 703.4)","5 (1, 38)",32,stable,"-0.9 (-3.0, 1.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Treasure County  6,***,"592.0 (345.8, 1,014.4)","6 (1, 55)",4,stable,"-1.3 (-6.2, 3.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Phillips County  6,***,"588.1 (473.6, 726.4)","7 (1, 45)",19,stable,"0.2 (-2.1, 2.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Fallon County  6,***,"578.7 (430.6, 763.4)","8 (1, 53)",11,stable,"-1.2 (-5.3, 3.0)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
McCone County  6,***,"578.4 (399.5, 821.2)","9 (1, 54)",8,stable,"-0.6 (-3.6, 2.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Wheatland County  6,***,"575.6 (419.9, 780.4)","10 (1, 53)",10,stable,"0.2 (-3.5, 4.0)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Yellowstone County  6,***,"560.3 (538.1, 583.3)","11 (4, 22)",508,stable,"3.6 (-0.8, 8.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Musselshell County  6,***,"554.1 (449.3, 681.5)","12 (1, 48)",23,stable,"-1.1 (-3.5, 1.4)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Carter County  6,***,"553.6 (368.2, 832.6)","13 (1, 55)",6,*,*,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Flathead County  6,***,"551.2 (524.8, 578.7)","14 (5, 25)",359,falling,"-0.9 (-1.6, -0.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Powell County  6,***,"541.9 (455.0, 642.6)","15 (1, 48)",30,stable,"-0.4 (-2.4, 1.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lincoln County  6,***,"537.4 (486.5, 593.3)","16 (4, 36)",100,stable,"0.0 (-1.6, 1.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Big Horn County  6,***,"529.3 (447.5, 621.4)","17 (2, 47)",33,stable,"-0.1 (-2.4, 2.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lake County  6,***,"526.2 (481.4, 574.5)","18 (5, 36)",114,stable,"-0.4 (-1.3, 0.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Lewis and Clark County  6,***,"526.1 (494.1, 559.8)","19 (7, 33)",223,stable,"-0.6 (-1.4, 0.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Roosevelt County  6,***,"518.3 (425.2, 624.9)","20 (2, 50)",25,stable,"-1.3 (-3.2, 0.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Glacier County  6,***,"516.3 (436.6, 606.1)","21 (2, 49)",32,stable,"1.3 (-1.1, 3.9)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Stillwater County  6,***,"512.4 (437.5, 598.3)","22 (3, 49)",38,stable,"-1.2 (-3.2, 0.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Dawson County  6,***,"510.5 (430.7, 601.8)","23 (3, 49)",31,falling,"-2.2 (-3.8, -0.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Sanders County  6,***,"510.1 (443.3, 585.9)","24 (4, 47)",57,stable,"-1.5 (-3.5, 0.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Jefferson County  6,***,"509.0 (440.2, 587.2)","25 (3, 48)",48,stable,"-0.5 (-1.9, 0.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Silver Bow County  6,***,"506.6 (464.4, 551.7)","26 (8, 39)",114,falling,"-1.3 (-2.3, -0.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Sweet Grass County  6,***,"505.8 (392.1, 647.5)","27 (1, 53)",16,stable,"0.1 (-2.6, 3.0)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Valley County  6,***,"482.2 (401.2, 576.7)","28 (4, 52)",27,stable,"-1.3 (-3.0, 0.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Deer Lodge County  6,***,"477.3 (407.6, 557.8)","29 (7, 51)",36,stable,"-1.9 (-4.3, 0.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Gallatin County  6,***,"471.7 (444.1, 500.7)","30 (20, 44)",239,stable,"-0.4 (-1.4, 0.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Golden Valley County  6,***,"465.4 (271.1, 804.1)","31 (1, 55)",4,stable,"-0.7 (-5.7, 4.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Mineral County  6,***,"464.6 (365.8, 588.2)","32 (3, 54)",19,stable,"-1.6 (-4.3, 1.1)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Fergus County  6,***,"462.2 (398.7, 534.4)","33 (10, 52)",42,falling,"-3.4 (-5.0, -1.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Meagher County  6,***,"458.0 (322.3, 650.4)","34 (1, 55)",9,stable,"-3.6 (-7.8, 0.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Ravalli County  6,***,"455.4 (421.8, 491.5)","35 (22, 48)",157,falling,"-1.4 (-2.3, -0.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Daniels County  6,***,"454.4 (317.4, 647.8)","36 (1, 55)",7,stable,"0.3 (-3.3, 4.0)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Hill County  6,***,"450.8 (387.6, 521.3)","37 (12, 53)",39,falling,"-2.3 (-4.3, -0.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Richland County  6,***,"446.2 (375.2, 527.1)","38 (10, 53)",30,stable,"-0.7 (-3.1, 1.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Cascade County  6,***,"444.0 (417.9, 471.3)","39 (26, 49)",226,falling,"-1.9 (-2.7, -1.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Park County  6,***,"441.7 (388.4, 501.3)","40 (18, 53)",56,stable,"-13.3 (-25.6, 1.1)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Missoula County  6,***,"440.4 (416.6, 465.3)","41 (28, 49)",277,falling,"-1.9 (-2.6, -1.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Pondera County  6,***,"435.8 (341.8, 548.7)","42 (5, 55)",17,falling,"-2.8 (-5.3, -0.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Carbon County  6,***,"432.4 (368.9, 505.8)","43 (15, 54)",39,stable,"-1.5 (-4.0, 1.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Liberty County  6,***,"429.9 (286.5, 623.5)","44 (1, 55)",7,falling,"-3.3 (-6.1, -0.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Chouteau County  6,***,"428.4 (339.0, 536.4)","45 (10, 55)",17,stable,"-1.4 (-3.6, 0.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Teton County  6,***,"424.7 (340.6, 525.7)","46 (9, 55)",19,stable,"-1.9 (-4.3, 0.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Powder River County  6,***,"414.2 (276.9, 614.5)","47 (3, 55)",7,stable,"-2.3 (-6.1, 1.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Toole County  6,***,"403.7 (307.2, 522.0)","48 (9, 55)",13,falling,"-3.9 (-6.6, -1.1)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Garfield County  6,***,"398.8 (231.4, 657.1)","49 (1, 55)",4,stable,"-3.5 (-8.9, 2.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Madison County  6,***,"392.1 (328.0, 468.4)","50 (25, 55)",32,stable,"-1.8 (-4.4, 0.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Wibaux County  6,***,"389.2 (223.3, 658.0)","51 (1, 55)",3,falling,"-4.5 (-8.5, -0.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Granite County  6,***,"384.2 (287.1, 515.9)","52 (13, 55)",13,stable,"-3.0 (-7.1, 1.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Blaine County  6,***,"380.2 (294.4, 483.9)","53 (17, 55)",14,stable,"-2.0 (-4.4, 0.4)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Beaverhead County  6,***,"376.2 (312.5, 450.9)","54 (27, 55)",27,stable,"-1.4 (-3.5, 0.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Judith Basin County  6,***,"278.9 (175.5, 439.7)","55 (31, 55)",5,falling,"-6.1 (-9.3, -2.9)",Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Petroleum County  6,***,*,*,3 or fewer,*,*,Montana,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,,
Montana  6,***,"435.8 (428.5, 443.3)",,2939,stable,"0.1 (-0.1, 0.4)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
US (SEER+NPCR)  1,***,"422.7 (422.3, 423.2)",,843265,stable,"-0.8 (-1.6, 0.1)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Carter County  6,***,"633.4 (391.9, 983.3)","1 (1, 52)",6,rising,"39.5 (14.9, 69.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Prairie County  6,***,"597.4 (358.2, 952.4)","2 (1, 53)",5,stable,"1.2 (-3.3, 5.9)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Golden Valley County  6,***,"566.8 (313.6, 972.1)","3 (1, 53)",4,*,*,Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Musselshell County  6,***,"553.5 (432.4, 700.6)","4 (1, 42)",19,stable,"1.0 (-1.7, 3.8)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Fallon County  6,***,"536.1 (392.5, 717.7)","5 (1, 49)",10,stable,"2.2 (-1.2, 5.7)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Rosebud County  6,***,"531.1 (442.3, 632.7)","6 (1, 36)",28,rising,"2.4 (0.3, 4.6)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Yellowstone County  6,***,"497.8 (477.7, 518.6)","7 (3, 17)",497,stable,"0.6 (0.0, 1.3)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Valley County  6,***,"497.1 (411.1, 597.3)","8 (1, 43)",27,stable,"-0.3 (-3.0, 2.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Broadwater County  6,***,"484.5 (392.0, 595.5)","9 (1, 47)",21,stable,"1.4 (-1.4, 4.2)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Flathead County  6,***,"466.3 (441.9, 491.8)","10 (6, 27)",306,stable,"0.6 (-0.2, 1.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
Sanders County  6,***,"464.5 (401.2, 537.1)","11 (2, 43)",50,stable,"1.4 (-0.7, 3.5)",Montana,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,,
