,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
52,Oswego County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
53,Otsego County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
54,Schoharie County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
55,Schuyler County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
56,Seneca County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
57,St. Lawrence County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
58,Steuben County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
59,Tioga County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
60,Warren County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
61,Washington County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
62,Wyoming County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
63,Yates County,3 or fewer,*,New York,All Cancer Sites,Black (includes Hispanic),All Sexes,All Ages,*,*,*
2,Cattaraugus County,4,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,173.4 ,1 ,*
3,Franklin County,6,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,141.6 ,2 ,*
4,Erie County,8,stable,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,122.7 ,3 ,-0.4 
5,Niagara County,3,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,113.3 ,4 ,*
6,Onondaga County,4,falling,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,96.7 ,5 ,-2.5 
7,Suffolk County,3,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,47.4 ,6 ,*
8,Albany County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
9,Allegany County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
10,Bronx County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
11,Broome County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
12,Cayuga County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
13,Chautauqua County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
14,Chemung County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
15,Chenango County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
16,Clinton County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
17,Columbia County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
18,Cortland County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
19,Delaware County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
20,Dutchess County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
21,Essex County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
22,Fulton County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
23,Genesee County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
24,Greene County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
25,Hamilton County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
26,Herkimer County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
27,Jefferson County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
28,Kings County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
29,Lewis County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
30,Livingston County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
31,Madison County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
32,Monroe County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
33,Montgomery County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
34,Nassau County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
35,New York County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
36,Oneida County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
37,Ontario County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
38,Orange County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
39,Orleans County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
40,Oswego County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
41,Otsego County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
42,Putnam County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
43,Queens County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
44,Rensselaer County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
45,Richmond County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
46,Rockland County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
47,Saratoga County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
48,Schenectady County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
49,Schoharie County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
50,Schuyler County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
51,Seneca County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
52,St. Lawrence County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
53,Steuben County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
54,Sullivan County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
55,Tioga County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
56,Tompkins County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
57,Ulster County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
58,Warren County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
59,Washington County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
60,Wayne County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
61,Westchester County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
62,Wyoming County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
63,Yates County,3 or fewer,*,New York,All Cancer Sites,Amer. Indian / AK Native (includes Hispanic),All Sexes,All Ages,*,*,*
2,Oneida County,7,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,120.5 ,1 ,*
3,Kings County,334,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,106.7 ,2 ,-0.2 
4,Erie County,21,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,103.8 ,3 ,0.0 
5,Monroe County,21,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,100.7 ,4 ,-0.8 
6,Orange County,10,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,99.4 ,5 ,*
7,New York County,219,falling,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,93.4 ,6 ,-5.7 
8,Saratoga County,5,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,92.8 ,7 ,*
9,Queens County,617,falling,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,91.3 ,8 ,-0.6 
10,Broome County,4,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,83.7 ,9 ,*
11,Suffolk County,47,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,83.4 ,10 ,-0.7 
12,Richmond County,42,falling,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,83.3 ,11 ,-1.2 
13,Albany County,10,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,82.1 ,12 ,-0.7 
14,Bronx County,52,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,81.1 ,13 ,-0.9 
15,Onondaga County,9,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,80.6 ,14 ,-0.4 
16,Nassau County,104,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,77.6 ,15 ,-0.5 
17,Westchester County,46,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,69.0 ,16 ,-1.0 
18,Schenectady County,4,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,60.9 ,17 ,*
19,Rockland County,16,stable,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,57.5 ,18 ,-0.9 
20,Dutchess County,6,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,48.6 ,19 ,*
21,Allegany County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
22,Cattaraugus County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
23,Cayuga County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
24,Chautauqua County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
25,Chemung County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
26,Chenango County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
27,Clinton County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
28,Columbia County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
29,Cortland County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
30,Delaware County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
31,Essex County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
32,Franklin County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
33,Fulton County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
34,Genesee County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
35,Greene County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
36,Hamilton County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
37,Herkimer County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
38,Jefferson County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
39,Lewis County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
40,Livingston County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
41,Madison County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
42,Montgomery County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
43,Niagara County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
44,Ontario County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
45,Orleans County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
46,Oswego County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
47,Otsego County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
48,Putnam County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
49,Rensselaer County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
50,Schoharie County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
51,Schuyler County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
52,Seneca County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
53,St. Lawrence County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
54,Steuben County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
55,Sullivan County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
56,Tioga County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
57,Tompkins County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
58,Ulster County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
59,Warren County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
60,Washington County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
61,Wayne County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
62,Wyoming County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
63,Yates County,3 or fewer,*,New York,All Cancer Sites,Asian / Pacific Islander (includes Hispanic),All Sexes,All Ages,*,*,*
2,Chautauqua County,7,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,153.8 ,1 ,*
3,Broome County,5,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,137.0 ,2 ,*
4,Monroe County,48,stable,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,132.3 ,3 ,0.0 
5,Montgomery County,5,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,123.5 ,4 ,*
6,Bronx County,812,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,119.9 ,5 ,-1.4 
7,Schenectady County,6,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,117.3 ,6 ,*
8,Kings County,471,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,113.5 ,7 ,-3.6 
9,Ulster County,13,stable,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,111.9 ,8 ,0.2 
10,Erie County,32,stable,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,108.3 ,9 ,-1.4 
11,Albany County,10,stable,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,106.6 ,10 ,0.5 
12,Putnam County,9,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,103.3 ,11 ,*
13,New York County,495,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,102.8 ,12 ,-2.9 
14,Orange County,45,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,99.1 ,13 ,-2.4 
15,Richmond County,58,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,98.2 ,14 ,-5.8 
16,Dutchess County,20,stable,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,95.7 ,15 ,-1.0 
17,Oneida County,7,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,95.1 ,16 ,*
18,Niagara County,4,*,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,95.1 ,17 ,*
19,Onondaga County,10,stable,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,93.2 ,18 ,-1.1 
20,Suffolk County,149,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,90.8 ,19 ,-1.2 
21,Westchester County,145,falling,New York,All Cancer Sites,Hispanic (any race),All Sexes,All Ages,90.6 ,20 ,-1.9 
