,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
27,Richland County,90,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,64.0 ,26 ,-0.6 
28,Allen County,72,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.7 ,27 ,-0.9 
29,Williams County,29,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.3 ,28 ,-0.2 
30,Wyandot County,16,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.1 ,29 ,-5.5 
31,Van Wert County,21,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.1 ,30 ,-0.3 
32,Morrow County,27,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,63.1 ,31 ,-0.6 
33,Lucas County,308,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.7 ,32 ,-1.4 
34,Defiance County,28,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.7 ,33 ,-0.5 
35,Darke County,37,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.6 ,34 ,-0.5 
36,Ottawa County,32,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.4 ,35 ,-1.0 
37,Muskingum County,60,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,62.0 ,36 ,-1.3 
38,Monroe County,11,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.8 ,37 ,-0.1 
39,Columbiana County,78,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,61.6 ,38 ,-1.0 
40,Clinton County,31,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.8 ,39 ,-0.7 
41,Coshocton County,25,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.4 ,40 ,-0.6 
42,Montgomery County,352,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.0 ,41 ,-1.3 
43,Fulton County,29,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,60.0 ,42 ,-0.2 
44,Logan County,34,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.7 ,43 ,-0.8 
45,Sandusky County,41,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,59.6 ,44 ,-0.6 
46,Trumbull County,138,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.1 ,45 ,-1.0 
47,Stark County,255,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,58.0 ,46 ,-1.0 
48,Harrison County,12,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.8 ,47 ,-1.8 
49,Cuyahoga County,843,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,57.6 ,48 ,-1.5 
50,Ashland County,34,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.6 ,49 ,-0.8 
51,Champaign County,26,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,56.5 ,50 ,-0.9 
52,Athens County,34,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.8 ,51 ,-1.6 
53,Tuscarawas County,60,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.8 ,52 ,-1.1 
54,Portage County,104,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.6 ,53 ,-1.0 
55,Hancock County,47,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.6 ,54 ,-0.9 
56,Washington County,41,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.5 ,55 ,-3.7 
57,Clermont County,135,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.3 ,56 ,-1.7 
58,Licking County,113,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.3 ,57 ,-1.4 
59,Wayne County,68,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,55.1 ,58 ,-1.1 
60,Huron County,35,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.8 ,59 ,-0.9 
61,Hamilton County,484,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.6 ,60 ,-2.0 
62,Summit County,345,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,54.1 ,61 ,-1.3 
63,Carroll County,18,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.8 ,62 ,-0.2 
64,Shelby County,31,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.7 ,63 ,-1.3 
65,Erie County,49,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,53.3 ,64 ,-1.2 
66,Lorain County,192,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.9 ,65 ,-1.6 
67,Butler County,215,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.8 ,66 ,-1.4 
68,Franklin County,671,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,52.0 ,67 ,-1.9 
69,Miami County,64,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.8 ,68 ,-1.2 
70,Belmont County,45,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.6 ,69 ,-2.0 
71,Mercer County,24,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.6 ,70 ,-0.7 
72,Knox County,37,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.3 ,71 ,-1.6 
73,Paulding County,11,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,51.1 ,72 ,-1.1 
74,Seneca County,32,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,50.1 ,73 ,-1.2 
75,Madison County,25,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.7 ,74 ,-1.6 
76,Lake County,141,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,49.3 ,75 ,-1.5 
77,Fairfield County,85,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.9 ,76 ,-1.5 
78,Mahoning County,136,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.5 ,77 ,-6.0 
79,Wood County,66,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,48.3 ,78 ,-1.5 
80,Putnam County,19,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,47.8 ,79 ,-1.9 
81,Henry County,16,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.8 ,80 ,-1.9 
82,Holmes County,19,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,46.7 ,81 ,-1.5 
83,Greene County,85,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,45.6 ,82 ,-2.1 
84,Auglaize County,22,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,44.0 ,83 ,-1.6 
85,Medina County,93,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,43.5 ,84 ,-2.1 
86,Union County,27,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,42.2 ,85 ,-2.7 
87,Warren County,108,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,40.8 ,86 ,-6.4 
88,Geauga County,45,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,38.3 ,87 ,-2.0 
89,Delaware County,75,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,<65,34.2 ,88 ,-2.2 
2,Adams County,58,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,257.8 ",1 ,-0.3 
3,Fayette County,55,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,171.7 ",2 ,0.0 
4,Lawrence County,123,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,148.3 ",3 ,-1.8 
5,Logan County,87,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,144.7 ",4 ,-0.4 
6,Brown County,83,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,100.3 ",5 ,-0.9 
7,Ross County,129,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,081.2 ",6 ,-1.2 
8,Pickaway County,92,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,079.9 ",7 ,-0.3 
9,Guernsey County,78,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,066.0 ",8 ,-0.8 
10,Madison County,68,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,064.8 ",9 ,-1.2 
11,Gallia County,57,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,059.8 ",10 ,-0.4 
12,Jefferson County,144,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,059.0 ",11 ,-0.9 
13,Highland County,79,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,047.5 ",12 ,-0.6 
14,Hardin County,51,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,045.4 ",13 ,-0.5 
15,Paulding County,34,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,038.1 ",14 ,-0.8 
16,Ashtabula County,184,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,038.0 ",15 ,-0.8 
17,Jackson County,54,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,037.6 ",16 ,-0.4 
18,Scioto County,138,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,028.3 ",17 ,-0.9 
19,Sandusky County,107,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,021.3 ",18 ,-0.6 
20,Fulton County,72,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,020.4 ",19 ,-0.1 
21,Muskingum County,148,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,014.2 ",20 ,-0.6 
22,Clinton County,68,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,011.9 ",21 ,-3.2 
23,Lucas County,662,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,010.5 ",22 ,-0.8 
24,Allen County,175,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,008.1 ",23 ,-0.7 
25,Morrow County,56,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,003.2 ",24 ,-1.0 
26,Ottawa County,94,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,003.0 ",25 ,-0.4 
27,Columbiana County,199,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,002.6 ",26 ,-0.7 
28,Marion County,110,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,"1,001.8 ",27 ,-0.7 
29,Darke County,98,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,997.9 ,28 ,-0.5 
30,Licking County,263,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,993.7 ,29 ,-1.2 
31,Pike County,48,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,987.2 ,30 ,-0.4 
32,Washington County,120,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,985.9 ,31 ,-0.4 
33,Portage County,243,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,984.6 ,32 ,-0.9 
34,Carroll County,53,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,981.3 ,33 ,-0.5 
35,Huron County,90,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.9 ,34 ,-0.3 
36,Perry County,53,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,980.8 ,35 ,-0.6 
37,Coshocton County,66,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,979.2 ,36 ,-0.6 
38,Miami County,181,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,977.9 ,37 ,-0.6 
39,Seneca County,95,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,976.9 ,38 ,-0.5 
40,Defiance County,66,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,970.6 ,39 ,-0.5 
41,Clark County,241,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,969.5 ,40 ,-1.0 
42,Hamilton County,1155,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,968.6 ,41 ,-1.5 
43,Preble County,70,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,967.4 ,42 ,-0.4 
44,Meigs County,42,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,966.6 ,43 ,-1.5 
45,Champaign County,64,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,964.9 ,44 ,-0.7 
46,Vinton County,21,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,964.8 ,45 ,-1.1 
47,Tuscarawas County,168,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,962.2 ,46 ,-0.7 
48,Lorain County,505,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,962.1 ,47 ,-1.7 
49,Crawford County,80,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,961.1 ,48 ,-0.9 
50,Williams County,65,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,961.0 ,49 ,-0.8 
51,Wood County,177,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,959.8 ,50 ,-0.9 
52,Montgomery County,887,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,957.3 ,51 ,-1.1 
53,Richland County,220,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,956.7 ,52 ,-1.0 
54,Hocking County,48,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,954.8 ,53 ,-0.9 
55,Cuyahoga County,2113,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,954.8 ,54 ,-1.5 
56,Shelby County,73,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,954.3 ,55 ,-0.3 
57,Holmes County,54,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,954.2 ,56 ,0.0 
58,Lake County,415,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,954.0 ,57 ,-1.6 
59,Butler County,495,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,950.2 ,58 ,-1.7 
60,Clermont County,287,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,949.0 ,59 ,-1.3 
61,Stark County,659,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,944.2 ,60 ,-1.1 
62,Summit County,868,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,942.5 ,61 ,-1.6 
63,Belmont County,127,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,942.2 ,62 ,-1.1 
64,Ashland County,92,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,941.6 ,63 ,-0.4 
65,Athens County,72,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,939.3 ,64 ,-1.4 
66,Erie County,147,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,938.8 ,65 ,-1.2 
67,Wyandot County,38,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,935.9 ,66 ,-0.2 
68,Harrison County,29,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,934.6 ,67 ,-0.5 
69,Knox County,98,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,931.3 ,68 ,-0.8 
70,Hancock County,115,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,928.0 ,69 ,-0.7 
71,Mercer County,65,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,928.0 ,70 ,-0.6 
72,Franklin County,1318,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,926.4 ,71 ,-2.1 
73,Van Wert County,49,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,920.8 ,72 ,-0.3 
74,Union County,58,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,919.6 ,73 ,-1.2 
75,Henry County,45,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,913.0 ,74 ,-0.9 
76,Trumbull County,371,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,909.8 ,75 ,-2.2 
77,Fairfield County,205,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,905.6 ,76 ,-1.3 
78,Auglaize County,74,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,902.2 ,77 ,-0.9 
79,Monroe County,28,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,899.1 ,78 ,-0.4 
80,Mahoning County,418,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,898.1 ,79 ,-3.7 
81,Morgan County,27,stable,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,893.3 ,80 ,-0.9 
82,Warren County,270,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,891.0 ,81 ,-1.4 
83,Medina County,254,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,878.1 ,82 ,-1.1 
84,Greene County,233,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,869.9 ,83 ,-1.3 
85,Wayne County,167,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,848.4 ,84 ,-1.1 
86,Geauga County,150,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,842.8 ,85 ,-1.3 
87,Putnam County,47,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,818.3 ,86 ,-1.0 
88,Delaware County,177,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,743.0 ,87 ,-3.0 
89,Noble County,22,falling,Ohio ,All Cancer Sites,All Races (includes Hispanic),All Sexes,65+,614.7 ,88 ,-4.3 
2,McCurtain County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,32.6 ,1 ,0.1 
3,Seminole County,4,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,30.6 ,2 ,-0.5 
4,Garvin County,5,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,29.5 ,3 ,-0.4 
5,Osage County,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,28.3 ,4 ,-0.4 
6,Ottawa County,5,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.0 ,5 ,-0.1 
7,Payne County,10,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,27.0 ,6 ,0.2 
8,Lincoln County,5,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.8 ,7 ,-0.2 
9,Pittsburg County,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,26.5 ,8 ,-0.6 
10,Creek County,11,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,25.8 ,9 ,0.4 
11,Washington County,7,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,24.6 ,10 ,-0.3 
12,Cherokee County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.5 ,11 ,-0.9 
13,Mayes County,6,*,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.5 ,12 ,*
14,Kay County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.5 ,13 ,-1.5 
15,Sequoyah County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.4 ,14 ,-1.5 
16,Muskogee County,9,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,23.1 ,15 ,-1.1 
17,Stephens County,5,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.8 ,16 ,-1.1 
18,Okmulgee County,5,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,22.0 ,17 ,-1.4 
19,Pottawatomie County,9,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.5 ,18 ,-1.2 
20,Carter County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,20.4 ,19 ,-1.3 
21,Comanche County,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.3 ,20 ,-1.0 
22,Caddo County,3,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.3 ,21 ,-0.3 
23,Garfield County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,19.2 ,22 ,-0.9 
24,Grady County,6,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.8 ,23 ,-1.3 
25,Le Flore County,5,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.1 ,24 ,-1.8 
26,Cleveland County,31,rising,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,18.1 ,25 ,11.3 
27,Oklahoma County,84,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.9 ,26 ,-1.5 
28,Delaware County,4,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,17.7 ,27 ,-2.4 
29,Tulsa County,66,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.4 ,28 ,-1.7 
30,Pontotoc County,4,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.1 ,29 ,-0.9 
31,McClain County,4,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,16.0 ,30 ,-0.1 
32,Wagoner County,8,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,31 ,-0.7 
33,Rogers County,8,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,15.5 ,32 ,-2.3 
34,Canadian County,14,stable,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,14.9 ,33 ,-0.9 
35,Logan County,4,*,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.9 ,34 ,*
36,Bryan County,4,falling,Oklahoma,All Cancer Sites,All Races (includes Hispanic),All Sexes,<50,13.6 ,35 ,-3.0 
