,County,Average Annual Count,Recent Trend,State,Cancer,Race/Ethnicity,Sex,Age,"Age-Adjusted Death Rate cases per 100,000",CI*Rank,Recent 5-Year Trend in Death Rates
21,Washington County,59,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,267.2 ,20 ,-0.7 
22,Tishomingo County,32,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,263.8 ,21 ,-1.2 
23,Lee County,105,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,262.6 ,22 ,-4.6 
24,Humphreys County,12,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,262.6 ,23 ,-4.4 
25,Newton County,29,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,262.2 ,24 ,-1.3 
26,Wilkinson County,13,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,258.6 ,25 ,-0.6 
27,Coahoma County,30,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,257.9 ,26 ,-0.4 
28,Panola County,47,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,257.8 ,27 ,-1.4 
29,Harrison County,262,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,255.6 ,28 ,-1.0 
30,Prentiss County,37,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,255.4 ,29 ,-0.3 
31,Lowndes County,74,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,255.0 ,30 ,-1.2 
32,Adams County,48,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,254.6 ,31 ,-1.1 
33,Attala County,29,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,253.2 ,32 ,-0.7 
34,Stone County,25,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.7 ,33 ,-1.8 
35,Union County,38,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.7 ,34 ,-0.7 
36,Grenada County,30,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.0 ,35 ,-0.6 
37,Clarke County,26,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,248.8 ,36 ,0.1 
38,George County,28,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,246.4 ,37 ,-1.5 
39,Montgomery County,16,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,245.8 ,38 ,-1.2 
40,Calhoun County,20,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,240.5 ,39 ,-0.5 
41,Pike County,51,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.5 ,40 ,-1.1 
42,Warren County,61,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.3 ,41 ,-1.5 
43,Alcorn County,52,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.9 ,42 ,-0.9 
44,Lincoln County,45,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.2 ,43 ,-1.2 
45,Pearl River County,80,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,235.1 ,44 ,-1.3 
46,Webster County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,235.1 ,45 ,-0.3 
47,Monroe County,50,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,231.2 ,46 ,-0.7 
48,Copiah County,37,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,229.6 ,47 ,-2.1 
49,DeSoto County,175,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.6 ,48 ,-1.3 
50,Neshoba County,35,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,228.3 ,49 ,-0.3 
51,Tate County,35,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,226.7 ,50 ,-0.6 
52,Sharkey County,6,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.9 ,51 ,-2.8 
53,Clay County,25,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,224.2 ,52 ,-1.1 
54,Forrest County,74,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,222.8 ,53 ,-1.5 
55,Kemper County,15,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.9 ,54 ,-1.1 
56,Pontotoc County,36,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,221.2 ,55 ,-1.2 
57,Jackson County,170,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,220.7 ,56 ,-2.0 
58,Wayne County,25,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.9 ,57 ,-0.9 
59,Hinds County,238,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.4 ,58 ,-0.4 
60,Jasper County,25,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,218.1 ,59 ,-1.7 
61,Perry County,16,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,217.2 ,60 ,-0.7 
62,Marion County,32,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.7 ,61 ,-2.0 
63,Leake County,25,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.4 ,62 ,-0.8 
64,Jefferson Davis County,16,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,213.1 ,63 ,-1.7 
65,Oktibbeha County,39,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,211.0 ,64 ,-1.3 
66,Hancock County,65,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.5 ,65 ,-10.1 
67,Lafayette County,42,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.4 ,66 ,-1.9 
68,Jones County,78,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,209.4 ,67 ,-1.7 
69,Itawamba County,28,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,207.7 ,68 ,-1.4 
70,Walthall County,18,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,197.4 ,69 ,-1.3 
71,Lauderdale County,80,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,191.3 ,70 ,-3.6 
72,Greene County,14,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,186.6 ,71 ,-2.1 
73,Winston County,21,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.8 ,72 ,-1.8 
74,Franklin County,9,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,185.2 ,73 ,-1.9 
75,Simpson County,29,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.9 ,74 ,-2.1 
76,Choctaw County,11,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,184.1 ,75 ,-1.9 
77,Smith County,19,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,182.0 ,76 ,-7.1 
78,Amite County,18,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,180.4 ,77 ,-3.3 
79,Carroll County,15,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,179.9 ,78 ,-1.6 
80,Rankin County,133,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,175.2 ,79 ,-3.1 
81,Benton County,9,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,166.2 ,80 ,-5.8 
82,Lamar County,45,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,157.5 ,81 ,-2.6 
83,Issaquena County,3 or fewer,*,Mississippi,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,*,*,*
2,Sharkey County,8,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,242.9 ,1 ,-0.5 
3,Sunflower County,32,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,211.7 ,2 ,0.1 
4,Madison County,125,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,208.8 ,3 ,-3.7 
5,Holmes County,22,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,193.7 ,4 ,0.1 
6,Claiborne County,12,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,192.0 ,5 ,-0.3 
7,Franklin County,12,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,191.5 ,6 ,3.6 
8,Adams County,44,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,186.3 ,7 ,-0.1 
9,Leflore County,35,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.7 ,8 ,0.3 
10,Yazoo County,30,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,184.7 ,9 ,0.3 
11,Bolivar County,41,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,183.8 ,10 ,-0.3 
12,Washington County,57,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,180.6 ,11 ,-0.1 
13,Jefferson Davis County,17,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,177.6 ,12 ,0.3 
14,Wilkinson County,11,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,175.6 ,13 ,-0.6 
15,Coahoma County,27,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,175.0 ,14 ,-4.6 
16,George County,24,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,174.6 ,15 ,-0.2 
17,Grenada County,27,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.8 ,16 ,0.3 
18,Tunica County,9,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,172.6 ,17 ,-0.2 
19,Greene County,13,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,170.3 ,18 ,0.4 
20,Pearl River County,65,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,169.7 ,19 ,-0.4 
21,Yalobusha County,17,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,168.2 ,20 ,-0.3 
22,Lowndes County,69,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,167.5 ,21 ,-0.1 
23,Forrest County,75,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,166.3 ,22 ,-0.4 
24,Copiah County,34,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,165.8 ,23 ,0.0 
25,Quitman County,9,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.3 ,24 ,19.5 
26,Covington County,21,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.2 ,25 ,0.5 
27,Perry County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,163.0 ,26 ,0.0 
28,Walthall County,19,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.5 ,27 ,0.5 
29,Marshall County,41,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.1 ,28 ,-0.5 
30,Panola County,37,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,161.1 ,29 ,-0.2 
31,Tallahatchie County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.7 ,30 ,-0.2 
32,Lee County,89,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.3 ,31 ,-2.5 
33,Tishomingo County,25,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,160.1 ,32 ,-0.7 
34,Montgomery County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.9 ,33 ,0.3 
35,Harrison County,200,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.3 ,34 ,-0.8 
36,DeSoto County,158,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.3 ,35 ,-0.5 
37,Lawrence County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,159.2 ,36 ,0.4 
38,Chickasaw County,19,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,157.4 ,37 ,-0.2 
39,Calhoun County,17,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,156.5 ,38 ,0.8 
40,Tate County,29,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,155.9 ,39 ,-1.0 
41,Monroe County,43,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,154.9 ,40 ,-0.5 
42,Jackson County,138,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.5 ,41 ,-0.6 
43,Lincoln County,38,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,152.1 ,42 ,-0.3 
44,Winston County,21,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,150.3 ,43 ,0.2 
45,Attala County,22,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.4 ,44 ,0.0 
46,Neshoba County,29,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 ,45 ,-0.1 
47,Leake County,23,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,149.0 ,46 ,0.0 
48,Jefferson County,7,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9 ,47 ,-0.8 
49,Pike County,42,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,148.9 ,48 ,-0.5 
50,Stone County,16,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,146.6 ,49 ,-1.1 
51,Warren County,46,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,145.0 ,50 ,-1.0 
52,Itawamba County,23,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,142.0 ,51 ,-0.5 
53,Clay County,21,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.9 ,52 ,-0.1 
54,Union County,27,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,141.4 ,53 ,-0.6 
55,Marion County,26,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,139.6 ,54 ,0.0 
56,Amite County,15,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.9 ,55 ,-0.4 
57,Humphreys County,8,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,138.2 ,56 ,-0.1 
58,Choctaw County,10,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,137.6 ,57 ,-0.6 
59,Pontotoc County,27,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,136.0 ,58 ,-0.9 
60,Hinds County,200,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,134.8 ,59 ,0.0 
61,Noxubee County,10,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.7 ,60 ,0.0 
62,Scott County,24,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,133.3 ,61 ,-0.6 
63,Tippah County,19,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,132.2 ,62 ,-0.8 
64,Simpson County,25,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,131.9 ,63 ,-0.3 
65,Benton County,8,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,130.4 ,64 ,0.9 
66,Jones County,61,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,129.7 ,65 ,-0.8 
67,Clarke County,16,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.5 ,66 ,-0.3 
68,Wayne County,19,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,128.4 ,67 ,-1.1 
69,Hancock County,45,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,126.7 ,68 ,-1.1 
70,Oktibbeha County,30,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,125.0 ,69 ,-1.2 
71,Prentiss County,23,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,124.9 ,70 ,0.3 
72,Webster County,9,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.3 ,71 ,-0.1 
73,Carroll County,11,*,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,121.0 ,72 ,*
74,Lauderdale County,65,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,120.6 ,73 ,-2.7 
75,Lamar County,42,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,119.6 ,74 ,-2.3 
76,Lafayette County,34,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,118.6 ,75 ,-0.9 
77,Smith County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,117.6 ,76 ,-0.2 
78,Alcorn County,31,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,114.1 ,77 ,-1.0 
79,Jasper County,14,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,113.4 ,78 ,-0.9 
80,Rankin County,108,falling,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,110.0 ,79 ,-1.5 
81,Newton County,16,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,109.1 ,80 ,-1.2 
82,Kemper County,8,stable,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,103.7 ,81 ,-0.4 
83,Issaquena County,3 or fewer,*,Mississippi,All Cancer Sites,All Races (includes Hispanic),Females,All Ages,*,*,*
2,Dunklin County,53,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,306.9 ,1 ,-0.6 
3,Pemiscot County,27,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,305.1 ,2 ,0.0 
4,Carter County,10,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,273.1 ,3 ,-0.4 
5,Ray County,37,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,264.9 ,4 ,-0.7 
6,Audrain County,35,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,264.3 ,5 ,-0.2 
7,Howell County,67,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,260.5 ,6 ,-0.9 
8,Mississippi County,20,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,254.2 ,7 ,-0.7 
9,Crawford County,40,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,251.7 ,8 ,-0.5 
10,St. Francois County,95,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.6 ,9 ,-0.8 
11,Randolph County,35,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.5 ,10 ,-0.9 
12,Madison County,20,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,249.4 ,11 ,-1.1 
13,Ripley County,24,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,244.4 ,12 ,0.1 
14,Dallas County,28,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,244.3 ,13 ,-0.7 
15,Worth County,4,*,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,242.8 ,14 ,*
16,Iron County,18,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,240.6 ,15 ,-1.5 
17,Benton County,48,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.9 ,16 ,-1.4 
18,Butler County,65,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,238.7 ,17 ,-1.3 
19,Mercer County,6,stable,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,237.6 ,18 ,0.0 
20,Morgan County,38,falling,Missouri,All Cancer Sites,All Races (includes Hispanic),Males,All Ages,236.6 ,19 ,-0.9 
